GardID,DataSource,SourceID,SourceLabelID,GeneCount,GeneSymbol,GeneSynonym,GeneTitle,GeneType,Locus,AssociationType,AssociationStatus,Reference,OMIM,Ensembl,IUPHAR,SwissProt,Reactome,GeneIdentifier
GARD:0015361,Orphanet+OMIM,603909,OMIM:603909,1,CASP10,"[FAS-associated death domain protein interleukin-1B-converting enzyme 2, FLICE-2, MCH4]",caspase 10,gene with protein product,2q33.1,The molecular basis of the disorder is known,Unknown,,601762,ENSG00000003400,objectId:1626,Q92851,Q92851,HGNC:1500
GARD:0015362,Orphanet+OMIM,603965,OMIM:603965,1,TRPC6,[TRP6],transient receptor potential cation channel subfamily C member 6,gene with protein product,11q22.1,The molecular basis of the disorder is known,Unknown,,603652,ENSG00000137672,objectId:491,Q9Y210,Q9Y210,HGNC:12338
GARD:0015363,Orphanet+OMIM,604145,OMIM:604145,1,TTN,"[CMH9, CMPD4, FLJ32040, LGMD2J, MYLK5, TMD]",titin,gene with protein product,2q31.2,The molecular basis of the disorder is known,Unknown,,188840,ENSG00000155657,objectId:2265,Q8WZ42,Q8WZ42,HGNC:12403
GARD:0015364,Orphanet+OMIM,604219,OMIM:604219,1,CRYAA,[HSPB4],crystallin alpha A,gene with protein product,21q22.3,The molecular basis of the disorder is known,Unknown,,123580,ENSG00000160202,,P02489,,HGNC:2388
GARD:0015365,Orphanet+OMIM,604288,OMIM:604288,1,CMD1H,,"Cardiomyopathy, dilated, 1H",unknown,2q14-q22,The disease phenotype itself was mapped,Unknown,,604288,,,,,GeneID:23459
GARD:0015366,Orphanet+OMIM,604317,OMIM:604317,1,WDR62,"[DKFZP434J046, FLJ33298]",WD repeat domain 62,gene with protein product,19q13.12,The molecular basis of the disorder is known,Unknown,,613583,ENSG00000075702,,O43379,,HGNC:24502
GARD:0015367,Orphanet+OMIM,604321,OMIM:604321,1,KNL1,"[AF15Q14, CT29, D40, KIAA1570, PPP1R55, Spc7, blinkin, bub-linking kinetochore protein, cancer/testis antigen 29, hKNL-1, hSpc105, kinetochore null 1 homolog (C. elegans), protein phosphatase 1, regulatory subunit 55]",kinetochore scaffold 1,gene with protein product,15q15.1,The molecular basis of the disorder is known,Unknown,,609173,ENSG00000137812,,Q8NG31,Q8NG31,HGNC:24054
GARD:0015368,Orphanet+OMIM,604348,OMIM:604348,1,PER2,[KIAA0347],period circadian regulator 2,gene with protein product,2q37.3,The molecular basis of the disorder is known,Unknown,,603426,ENSG00000132326,,O15055,O15055,HGNC:8846
GARD:0015372,Orphanet+OMIM,604765,OMIM:604765,1,DES,"[CMD1I, CSM1, CSM2, intermediate filament protein]",desmin,gene with protein product,2q35,The molecular basis of the disorder is known,Unknown,,125660,ENSG00000175084,,P17661,P17661,HGNC:2770
GARD:0015373,Orphanet+OMIM,604804,OMIM:604804,1,CDK5RAP2,"[C48, CEP215, FLJ10867, centrosomin]",CDK5 regulatory subunit associated protein 2,gene with protein product,9q33.2,The molecular basis of the disorder is known,Unknown,,608201,ENSG00000136861,,Q96SN8,Q96SN8,HGNC:18672
GARD:0015374,Orphanet+OMIM,604928,OMIM:604928,1,CISD2,"[ERIS, Miner1, NAF-1, endoplasmic reticulum intermembrane small protein, mitoNEET related 1, nutrient-deprivation autophagy factor-1]",CDGSH iron sulfur domain 2,gene with protein product,4q24,The molecular basis of the disorder is known,Unknown,,611507,ENSG00000145354,,Q8N5K1,,HGNC:24212
GARD:0015375,Orphanet+OMIM,604931,OMIM:604931,1,H6PD,"[6-phosphogluconolactonase, GDH/6PGL endoplasmic bifunctional protein, H6PDH]",hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase,gene with protein product,1p36.22,The molecular basis of the disorder is known,Unknown,,138090,ENSG00000049239,,O95479,,HGNC:4795
GARD:0015376,Orphanet+OMIM,605019,OMIM:605019,1,ANGPTL3,[angiopoietin 5],angiopoietin like 3,gene with protein product,1p31.3,The molecular basis of the disorder is known,Unknown,,604774,ENSG00000132855,ligandId:8716,Q9Y5C1,Q9Y5C1,HGNC:491
GARD:0015377,Orphanet+OMIM,605244,OMIM:605244,1,CNC2,,"Carney complex, type II",unknown,2p16,The disease phenotype itself was mapped,Unknown,,605244,,,,,GeneID:1257
GARD:0015378,Orphanet+OMIM,605289,OMIM:605289,1,TP63,"[EEC3, KET, NBP, OFC8, SHFM4, p40, p51, p53CP, p63, p73H, p73L]",tumor protein p63,gene with protein product,3q28,The molecular basis of the disorder is known,Unknown,,603273,ENSG00000073282,,Q9H3D4,Q9H3D4,HGNC:15979
GARD:0015379,Orphanet+OMIM,605293,OMIM:605293,1,OPA4,,Optic atrophy 4,unknown,18q12.2-q12.3,The disease phenotype itself was mapped,Unknown,,605293,,,,,GeneID:58156
GARD:0015380,Orphanet+OMIM,605375,OMIM:605375,1,CHRNB2,"[acetylcholine receptor, beta 2 (neuronal), nicotinic]",cholinergic receptor nicotinic beta 2 subunit,gene with protein product,1q21.3,The molecular basis of the disorder is known,Unknown,,118507,ENSG00000160716,objectId:472,P17787,P17787,HGNC:1962
GARD:0015381,Orphanet+OMIM,605549,OMIM:605549,1,CORD8,,Cone-rod dystrophy 8,unknown,1q12-q24,The disease phenotype itself was mapped,Unknown,,605549,,,,,GeneID:54109
GARD:0015382,Orphanet+OMIM,605582,OMIM:605582,1,CMD1K,,"Cardiomyopathy, dilated, 1K",unknown,6q12-q16,The disease phenotype itself was mapped,Unknown,,605582,,,,,GeneID:65014
GARD:0015383,Orphanet+OMIM,605594,OMIM:605594,1,DSPP,[DMP3],dentin sialophosphoprotein,gene with protein product,4q22.1,The molecular basis of the disorder is known,Unknown,,125485,ENSG00000152591,,Q9NZW4,Q9NZW4,HGNC:3054
GARD:0015385,Orphanet+OMIM,605738,OMIM:605738,1,MCOPCB2,,"Microphthalmia, isolated, with coloboma 2",unknown,15q12-q15,The disease phenotype itself was mapped,Unknown,,605738,,,,,GeneID:80771
GARD:0015386,Orphanet+OMIM,605750,OMIM:605750,1,EVR3,,Exudative vitreoretinopathy 3,unknown,11p13-p12,The disease phenotype itself was mapped,Unknown,,605750,,,,,GeneID:81864
GARD:0015387,Orphanet+OMIM,605809,OMIM:605809,1,CHRNE,"[ACHRE, acetylcholine receptor, epsilon (muscle), nicotinic]",cholinergic receptor nicotinic epsilon subunit,gene with protein product,17p13.2,The molecular basis of the disorder is known,Unknown,,100725,ENSG00000108556,objectId:477,Q04844,Q04844,HGNC:1966
GARD:0015388,Orphanet+OMIM,605841,OMIM:605841,1,NRCLP2,,Narcolepsy 2,unknown,4p13-q21,The disease phenotype itself was mapped,Unknown,,605841,,,,,GeneID:100918
GARD:0015389,Orphanet+OMIM,606002,OMIM:606002,1,SETX,"[AOA2, KIAA0625, STEX, Sen1]",senataxin,gene with protein product,9q34.13,The molecular basis of the disorder is known,Unknown,,608465,ENSG00000107290,,Q7Z333,,HGNC:445
GARD:0015390,Orphanet+OMIM,606164,OMIM:606164,1,RPS28,"[40S ribosomal protein S28, S28, eS28]",ribosomal protein S28,gene with protein product,19p13.2,The molecular basis of the disorder is known,Unknown,,603685,ENSG00000233927,,P62857,P62857,HGNC:10418
GARD:0015391,Orphanet+OMIM,606240,OMIM:606240,1,NMTC3,,Nonmedullary thyroid carcinoma 3,unknown,2q21,The disease phenotype itself was mapped,Unknown,,606240,,,,,GeneID:114568
GARD:0015393,Orphanet+OMIM,606545,OMIM:606545,1,ALOXE3,"[E-LOX, Epidermal lipoxygenase-3, eLOX3, hydroperoxide isomerase]",arachidonate lipoxygenase 3,gene with protein product,17p13.1,The molecular basis of the disorder is known,Unknown,,607206,ENSG00000179148,objectId:1390,Q9BYJ1,Q9BYJ1,HGNC:13743
GARD:0015394,Orphanet+OMIM,606660,OMIM:606660,1,UVM1,,"Melanoma, uveal, susceptibility to, 1",unknown,3q24-q26,The disease phenotype itself was mapped,Unknown,,606660,,,,,GeneID:170592
GARD:0015395,Orphanet+OMIM,606661,OMIM:606661,1,UVM2,,"Melanoma, uveal, susceptibility to, 2",unknown,3p25.2-p25.1,The disease phenotype itself was mapped,Unknown,,606661,,,,,GeneID:170593
GARD:0015396,Orphanet+OMIM,606662,OMIM:606662,1,WS2C,,"Waardenburg syndrome, type 2C",unknown,8p23,The disease phenotype itself was mapped,Unknown,,606662,,,,,GeneID:170594
GARD:0015397,Orphanet+OMIM,606685,OMIM:606685,1,SGCD,"[CMD1L, DAGD, LGMD2F]",sarcoglycan delta,gene with protein product,5q33.2-q33.3,The molecular basis of the disorder is known,Unknown,,601411,ENSG00000170624,,Q92629,,HGNC:10807
GARD:0015398,Orphanet+OMIM,606708,OMIM:606708,1,SHFM5,,Split-hand/foot malformation 5,unknown,2q31,The disease phenotype itself was mapped,Unknown,,606708,,,,,GeneID:171157
GARD:0015399,Orphanet+OMIM,606744,OMIM:606744,1,RBBP8,"[COM1, CTBP-interacting protein, CtIP, RIM]","RB binding protein 8, endonuclease",gene with protein product,18q11.2,The molecular basis of the disorder is known,Unknown,,604124,ENSG00000101773,,Q99708,Q99708,HGNC:9891
GARD:0015400,Orphanet+OMIM,606763,OMIM:606763,1,DNAAF3,"[FLJ36139, FLJ40069, PCD, PF22]",dynein axonemal assembly factor 3,gene with protein product,19q13.42,The molecular basis of the disorder is known,Unknown,,614566,ENSG00000167646,,Q8N9W5,,HGNC:30492
GARD:0015401,Orphanet+OMIM,606856,OMIM:606856,1,PALLD,"[CGI-151, KIAA0992, SIH002]","palladin, cytoskeletal associated protein",gene with protein product,4q32.3,The molecular basis of the disorder is known,Unknown,,608092,ENSG00000129116,,Q8WX93,,HGNC:17068
GARD:0015402,Orphanet+OMIM,606874,OMIM:606874,1,HSCR6,,"Hirschsprung disease, susceptibility to, 6",unknown,3p21,The disease phenotype itself was mapped,Unknown,,606874,,,,,GeneID:246321
GARD:0015403,Orphanet+OMIM,606875,OMIM:606875,1,HSCR7,,"Hirschsprung disease, susceptibility to, 7",unknown,19q12,The disease phenotype itself was mapped,Unknown,,606875,,,,,GeneID:246322
GARD:0015404,Orphanet+OMIM,606943,OMIM:606943,1,USH1G,"[ANKS4A, FLJ33924, Sans]",USH1 protein network component sans,gene with protein product,17q25.1,The molecular basis of the disorder is known,Unknown,,607696,ENSG00000182040,,Q495M9,Q495M9,HGNC:16356
GARD:0015405,Orphanet+OMIM,606995,OMIM:606995,1,SLSN3,,Senior-Loken syndrome 3,unknown,3q22,The disease phenotype itself was mapped,Unknown,,606995,,,,,GeneID:260432
GARD:0015406,Orphanet+OMIM,606996,OMIM:606996,1,NPHP4,"[KIAA0673, POC10, POC10 centriolar protein homolog (Chlamydomonas), SLSN4, nephroretinin]",nephrocystin 4,gene with protein product,1p36.31,The molecular basis of the disorder is known,Unknown,,607215,ENSG00000131697,,O75161,O75161,HGNC:19104
GARD:0015407,Orphanet+OMIM,607004,OMIM:607004,1,BDA1B,,"Brachydactyly, type A1, locus B",unknown,5p13.3-p13.2,The disease phenotype itself was mapped,Unknown,,607004,,,,,GeneID:246260
GARD:0015408,Orphanet+OMIM,607086,OMIM:607086,1,AAT1,[FAA1],"Aortic aneurysm, familial thoracic 1",unknown,11q23.3-q24,The disease phenotype itself was mapped,Unknown,,607086,,,,,GeneID:252842
GARD:0015409,Orphanet+OMIM,607087,OMIM:607087,1,AAT2,[FAA2],"Aortic aneurysm, familial thoracic 2",unknown,5q13-q14,The disease phenotype itself was mapped,Unknown,,607087,,,,,GeneID:252843
GARD:0015410,Orphanet+OMIM,607151,OMIM:607151,1,RNF213,"[ALK lymphoma oligomerization partner on chromosome 17, ALO17, KIAA1554, NET57, mysterin]",ring finger protein 213,gene with protein product,17q25.3,The molecular basis of the disorder is known,Unknown,,613768,ENSG00000173821,,Q63HN8,Q63HN8,HGNC:14539
GARD:0015411,Orphanet+OMIM,607326,OMIM:607326,1,DYM,"[DMC, FLJ20071, SMC]",dymeclin,gene with protein product,18q21.1,The molecular basis of the disorder is known,Unknown,,607461,ENSG00000141627,,Q7RTS9,,HGNC:21317
GARD:0015412,Orphanet+OMIM,607398,OMIM:607398,1,MRAP,"[B27, FALP]",melanocortin 2 receptor accessory protein,gene with protein product,21q22.11,The molecular basis of the disorder is known,Unknown,,609196,ENSG00000170262,,Q8TCY5,,HGNC:1304
GARD:0015413,Orphanet+OMIM,607482,OMIM:607482,1,CSRP3,"[CLP, CMD1M, MLP, cardiac LIM protein, muscle LIM protein]",cysteine and glycine rich protein 3,gene with protein product,11p15.1,The molecular basis of the disorder is known,Unknown,,600824,ENSG00000129170,,P50461,,HGNC:2472
GARD:0015414,Orphanet+OMIM,607554,OMIM:607554,1,KCNQ1,"[JLNS1, Jervell and Lange-Nielsen syndrome 1, KCNA8, KVLQT1, Kv7.1, LQT1]",potassium voltage-gated channel subfamily Q member 1,gene with protein product,11p15.5-p15.4,The molecular basis of the disorder is known,Unknown,,607542,ENSG00000053918,objectId:560,P51787,P51787,HGNC:6294
GARD:0015415,Orphanet+OMIM,607572,OMIM:607572,1,LPRS2,,"Leprosy, susceptibility to, 2",,6q25,The disease phenotype itself was mapped,Unknown,,607572,,,,,OMIM:607572
GARD:0015416,Orphanet+OMIM,607596,OMIM:607596,1,VRK1,,VRK serine/threonine kinase 1,gene with protein product,14q32.2,The molecular basis of the disorder is known,Unknown,,602168,ENSG00000100749,objectId:2275,Q99986,Q99986,HGNC:12718
GARD:0015417,Orphanet+OMIM,607602,OMIM:607602,2,KRT10,"[CK10, K10, cytokeratin 10, epidermolytic hyperkeratosis]",keratin 10,gene with protein product,17q21.2,The molecular basis of the disorder is known,Unknown,,148080,ENSG00000186395,,P13645,P13645,HGNC:6413
GARD:0015417,Orphanet+OMIM,607602,OMIM:607602,2,KRT1,[KRT1A],keratin 1,gene with protein product,12q13.13,The molecular basis of the disorder is known,Unknown,,139350,ENSG00000167768,,P04264,P04264,HGNC:6412
GARD:0015418,Orphanet+OMIM,607644,OMIM:607644,1,CANDN1,"[CANDF3, FCNC]","Candidiasis, familial, 3",unknown,11p13-q12,The disease phenotype itself was mapped,Unknown,,607644,,,,,GeneID:338434
GARD:0015420,Orphanet+OMIM,607823,OMIM:607823,1,SOX18,,SRY-box transcription factor 18,gene with protein product,20q13.33,The molecular basis of the disorder is known,Unknown,,601618,ENSG00000203883,,P35713,,HGNC:11194
GARD:0015421,Orphanet+OMIM,607829,OMIM:607829,1,DCHS1,"[CDHR6, FIB1, FLJ11790, KIAA1773, cadherin-related family member 6]",dachsous cadherin-related 1,gene with protein product,11p15.4,The molecular basis of the disorder is known,Unknown,,603057,ENSG00000166341,,Q96JQ0,,HGNC:13681
GARD:0015422,Orphanet+OMIM,607832,OMIM:607832,1,CD2AP,"[CMS, Cas ligand with multiple Src homology (SH) 3 domains]",CD2 associated protein,gene with protein product,6p12.3,The molecular basis of the disorder is known,Unknown,,604241,ENSG00000198087,,Q9Y5K6,Q9Y5K6,HGNC:14258
GARD:0015423,Orphanet+OMIM,607903,OMIM:607903,1,DSG4,"[CDHF13, LAH]",desmoglein 4,gene with protein product,18q12.1,The molecular basis of the disorder is known,Unknown,,607892,ENSG00000175065,,Q86SJ6,Q86SJ6,HGNC:21307
GARD:0015424,Orphanet+OMIM,608097,OMIM:608097,1,ARFGEF2,"[BIG2, Brefeldin A-inhibited guanine nucleotide-exchange protein 2]",ADP ribosylation factor guanine nucleotide exchange factor 2,gene with protein product,20q13.13,The molecular basis of the disorder is known,Unknown,,605371,ENSG00000124198,,Q9Y6D5,Q9Y6D5,HGNC:15853
GARD:0015425,Orphanet+OMIM,608098,OMIM:608098,1,PVNH3,,Periventricular nodular heterotopia 3,unknown,5p15.1,The disease phenotype itself was mapped,Unknown,,608098,,,,,GeneID:100302681
GARD:0015426,Orphanet+OMIM,608194,OMIM:608194,1,RPGRIP1,"[CORD13, LCA6, RGI1]",RPGR interacting protein 1,gene with protein product,14q11.2,The molecular basis of the disorder is known,Unknown,,605446,ENSG00000092200,,Q96KN7,,HGNC:13436
GARD:0015428,Orphanet+OMIM,608328,OMIM:608328,1,FBN1,"[MASS, Marfan syndrome, OCTD, SGS, asprosin]",fibrillin 1,gene with protein product,15q21.1,The molecular basis of the disorder is known,Unknown,,134797,ENSG00000166147,ligandId:9200,P35555,P35555,HGNC:3603
GARD:0015429,Orphanet+OMIM,608358,OMIM:608358,1,MYH7,[CMD1S],myosin heavy chain 7,gene with protein product,14q11.2,The molecular basis of the disorder is known,Unknown,,160760,ENSG00000092054,,P12883,,HGNC:7577
GARD:0015430,Orphanet+OMIM,608389,OMIM:608389,1,SIX1,,SIX homeobox 1,gene with protein product,14q23.1,The molecular basis of the disorder is known,Unknown,,601205,ENSG00000126778,,Q15475,,HGNC:10887
GARD:0015431,Orphanet+OMIM,608393,OMIM:608393,1,CENPJ,"[BM032, CPAP, LAG-3-associated protein, LAP, LIP1, SASS4, SCKL4, Sas-4, Seckel syndrome 4, Spindle assembly abnormal 4, centrosomal P4.1-associated protein]",centromere protein J,gene with protein product,13q12.12-q12.13,The molecular basis of the disorder is known,Unknown,,609279,ENSG00000151849,,Q9HC77,Q9HC77,HGNC:17272
GARD:0015432,Orphanet+OMIM,608462,OMIM:608462,1,HSCR8,,"Hirschsprung disease, susceptibility to, 8",unknown,16q23,The disease phenotype itself was mapped,Unknown,,608462,,,,,GeneID:404719
GARD:0015434,Orphanet+OMIM,608569,OMIM:608569,1,ABCC9,"[CMD1O, SUR2, sulfonylurea receptor 2]",ATP binding cassette subfamily C member 9,gene with protein product,12p12.1,The molecular basis of the disorder is known,Unknown,,601439,ENSG00000069431,objectId:2746,O60706,O60706,HGNC:60
GARD:0015435,Orphanet+OMIM,608629,OMIM:608629,1,AHI1,"[FLJ20069, JBTS3, Jouberin, ORF1]",Abelson helper integration site 1,gene with protein product,6q23.3,The molecular basis of the disorder is known,Unknown,,608894,ENSG00000135541,,Q8N157,Q8N157,HGNC:21575
GARD:0015436,Orphanet+OMIM,608644,OMIM:608644,1,DNAH5,"[CILD3, Dnahc5, HL1, KTGNR, PCD, dynein heavy chain 5]",dynein axonemal heavy chain 5,gene with protein product,5p15.2,The molecular basis of the disorder is known,Unknown,,603335,ENSG00000039139,,Q8TE73,,HGNC:2950
GARD:0015437,Orphanet+OMIM,608646,OMIM:608646,1,CILD4,,"Ciliary dyskinesia, primary, 4",unknown,15q13.1-q15.1,The disease phenotype itself was mapped,Unknown,,608646,,,,,GeneID:408257
GARD:0015438,Orphanet+OMIM,608647,OMIM:608647,1,HYDIN,"[CILD5, DKFZp434D0513, KIAA1864, PPP1R31, protein phosphatase 1, regulatory subunit 31]",HYDIN axonemal central pair apparatus protein,gene with protein product,16q22.2,The molecular basis of the disorder is known,Unknown,,610812,ENSG00000157423,,Q4G0P3,,HGNC:19368
GARD:0015439,Orphanet+OMIM,608656,OMIM:608656,1,HPC3,,"Prostate cancer, hereditary, 3",unknown,20q13,The disease phenotype itself was mapped,Unknown,,608656,,,,,GeneID:408259
GARD:0015440,Orphanet+OMIM,608658,OMIM:608658,1,HPC4,,"Prostate cancer, hereditary, 4",unknown,7p11-q21,The disease phenotype itself was mapped,Unknown,,608658,,,,,GeneID:408260
GARD:0015441,Orphanet+OMIM,608716,OMIM:608716,1,ASPM,"[ASP, Calmbp1, FLJ10517, FLJ10549]",assembly factor for spindle microtubules,gene with protein product,1q31.3,The molecular basis of the disorder is known,Unknown,,605481,ENSG00000066279,,Q8IZT6,,HGNC:19048
GARD:0015442,Orphanet+OMIM,608796,OMIM:608796,1,MYMY3,,Moyamoya disease 3,unknown,8q23,The disease phenotype itself was mapped,Unknown,,608796,,,,,GeneID:493818
GARD:0015443,Orphanet+OMIM,608816,OMIM:608816,1,EJM3,,"Epilepsy, juvenile myoclonic 3",unknown,6p21,The disease phenotype itself was mapped,Unknown,,608816,,,,,GeneID:449018
GARD:0015444,Orphanet+OMIM,608890,OMIM:608890,1,SNAI2,"[SLUGH, SLUGH1, SNAIL2]",snail family transcriptional repressor 2,gene with protein product,8q11.21,The molecular basis of the disorder is known,Unknown,,602150,ENSG00000019549,,O43623,O43623,HGNC:11094
GARD:0015445,Orphanet+OMIM,608930,OMIM:608930,1,CHRNA1,"[acetylcholine receptor, alpha 1 (muscle), nicotinic]",cholinergic receptor nicotinic alpha 1 subunit,gene with protein product,2q31.1,The molecular basis of the disorder is known,Unknown,,100690,ENSG00000138435,objectId:462,P02708,P02708,HGNC:1955
GARD:0015446,Orphanet+OMIM,608988,OMIM:608988,1,ATFB2,,"Atrial fibrillation, familial, 2",unknown,6q14-q16,The disease phenotype itself was mapped,Unknown,,608988,,,,,GeneID:619478
GARD:0015447,Orphanet+OMIM,609039,OMIM:609039,1,NRCLP3,,Narcolepsy 3,unknown,21q11.2,The disease phenotype itself was mapped,Unknown,,609039,,,,,GeneID:494446
GARD:0015448,Orphanet+OMIM,609053,OMIM:609053,1,FANCI,[FLJ10719],FA complementation group I,gene with protein product,15q26.1,The molecular basis of the disorder is known,Unknown,,611360,ENSG00000140525,,Q9NVI1,Q9NVI1,HGNC:25568
GARD:0015449,Orphanet+OMIM,609054,OMIM:609054,1,BRIP1,"[BACH1, BRCA1 interacting protein 1, BRCA1-associated C-terminal helicase, BRCA1/BRCA2-associated helicase 1, FANCJ, FANCJ helicase, OF]",BRCA1 interacting helicase 1,gene with protein product,17q23.2,The molecular basis of the disorder is known,Unknown,,605882,ENSG00000136492,,Q9BX63,Q9BX63,HGNC:20473
