gard_id,gard_name,disease_name,found_by,all_synonyms,
GARD:0005698,Acute respiratory distress syndrome,acute respiratory distress syndrome,exact_match,"[ARDS,Acute lung injury,ALI,Adult respiratory distress syndrome,Respiratory distress syndrome, adult,Increased-permeability pulmonary edema,Non-cardiogenic pulmonary edema,Shock lung,Stiff lung]",
GARD:0005699,Rheumatic Fever,rheumatic fever,exact_match,"[Acute Rheumatic Fever,Inflammatory Rheumatism]",
GARD:0005700,Rickets,rickets,exact_match,"[Vitamin-D deficiency rickets,Nutritional rickets,Hypovitaminosis D,Vitamin D deficiency disease]",
GARD:0005701,Axenfeld-Rieger syndrome,axenfeld-rieger syndrome,exact_match,"[Rieger syndrome,Iridogoniodysgenesis with somatic anomalies,Goniodysgenesis hypodontia]",
GARD:0005708,Idiopathic achalasia,idiopathic achalasia,exact_match,"[Esophageal achalasia,Primary achalasia,Achalasia cardia,Idiopathic achalasia of esophagus,Achalasia]",
GARD:0005714,Glycogen storage disease type 2,glycogen storage disease type 2,exact_match,"[Pompe disease,Acid maltase deficiency disease,Aglucosidase alfa,Alpha-1,4-glucosidase deficiency,Cardiomegalia glycogenica diffusa,Deficiency of alpha-glucosidase,GSD II,Deficiency of lysosomal alpha-glucosidase]",
GARD:0005722,Acrodermatitis,acrodermatitis,exact_match,null,
GARD:0005723,Acrodermatitis enteropathica,acrodermatitis enteropathica,exact_match,"[Acrodermatitis enteropathica zinc deficiency type,AEZ,Brandt syndrome,Danbolt-Cross syndrome,AE]",
GARD:0005725,Acromegaly,acromegaly,exact_match,"[Somatotroph adenoma,Growth hormone excess,Pituitary giant]",
GARD:0005727,Isolated ACTH deficiency,isolated acth deficiency,exact_match,"[Isolated Adrenocorticotropic hormone deficiency,Congenital isolated ACTH deficiency,ACTH deficiency, isolated]",
GARD:0005730,Acute mountain sickness,acute mountain sickness,exact_match,"[Altitude sickness,High altitude cerebral edema,High altitude pulmonary edema,Mountain sickness,Altitude anoxia]",
GARD:0005732,Acute intermittent porphyria,acute intermittent porphyria,exact_match,"[AIP,Porphobilinogen deaminase deficiency,PBGD deficiency,Uroporphyrinogen synthase deficiency,UPS deficiency,Porphyria, Swedish type,Hydroxymethylbilane synthase deficiency,HMBS deficiency]",
GARD:0005740,Addison's disease,addison's disease,exact_match,"[Addison disease,Adrenal hypoplasia,Hypoadrenocorticism familial,Adrenal aplasia,Adrenal gland hypofunction]",
GARD:0005742,Lung adenocarcinoma,lung adenocarcinoma,exact_match,null,
GARD:0005743,Adenoid cystic carcinoma,adenoid cystic carcinoma,exact_match,"[Adenocystic carcinoma,Cribriform carcinoma,Cylindroma]",
GARD:0005745,Adenoma of the adrenal gland,adenoma of the adrenal gland,exact_match,"[Adrenal cortical adenoma,Adrenal adenoma,Adrenal incidentaloma,Adrenocortical adenoma]",
GARD:0005747,Ameloblastoma,ameloblastoma,exact_match,[Adenoameloblastoma],
GARD:0005748,Adenosine deaminase deficiency,adenosine deaminase deficiency,exact_match,"[ADA deficiency,Severe combined immunodeficiency due to adenosine deaminase deficiency,Severe combined immunodeficiency due to ADA deficiency,SCID due to ADA deficiency,Severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency,ADA-SCID,Adenosine deaminase deficient severe combined immunodeficiency]",
GARD:0005750,Adiposis dolorosa,adiposis dolorosa,exact_match,"[Dercum disease,Dercum's disease]",
GARD:0005751,Adrenal cancer,adrenal cancer,exact_match,null,
GARD:0005757,21-hydroxylase deficiency,21-hydroxylase deficiency,exact_match,"[Congenital adrenal hyperplasia due to 21-hydroxylase deficiency,CYP21 deficiency,21 hydroxylase deficiency,Adrenal hyperplasia, congenital, due to 21-hydroxylase deficiency]",
GARD:0005761,Afibrinogenemia,afibrinogenemia,exact_match,"[Afibrinogenemia congenital,Congenital afibrinogenemia]",
GARD:0005764,Aicardi syndrome,aicardi syndrome,exact_match,"[AIC,Corpus callosum, agenesis of, with chorioretinal abnormality]",
GARD:0005768,Albinism,albinism,exact_match,null,
GARD:0005770,Albright's hereditary osteodystrophy,albright's hereditary osteodystrophy,exact_match,"[AHO,Albright hereditary osteodystrophy,Pseudohypoparathyroidism with Albright hereditary osteodystrophy]",
GARD:0005774,Alexander disease,alexander disease,exact_match,"[Alexanders leukodystrophy,Megalencephaly in infancy accompanied by progressive spasticity and dementia]",
GARD:0005775,Alkaptonuria,alkaptonuria,exact_match,"[AKU,Alcaptonuria,Ochronosis, hereditary,Alkaptonuric ochronosis,Homogentisic acid oxidase deficiency,Homogentisic acidura]",
GARD:0005776,Allergic angiitis,allergic angiitis,exact_match,null,
GARD:0005779,Allergic encephalomyelitis,allergic encephalomyelitis,exact_match,null,
GARD:0005783,Alpers syndrome,alpers syndrome,exact_match,"[Alpers disease,Alpers diffuse degeneration of cerebral gray matter with hepatic cirrhosis,Alpers progressive infantile poliodystrophy,Poliodystrophia cerebri progressiva,Progressive cerebral poliodystrophy,Diffuse cerebral degeneration in infancy,Alpers-Huttenlocher syndrome,Neuronal degeneration of childhood with liver disease, progressive,PNDC,Infantile poliodystrophy]",
GARD:0005784,Alpha-1 antitrypsin deficiency,alpha-1 antitrypsin deficiency,exact_match,"[AAT deficiency,A1AT deficiency,AATD,Alpha 1 antitrypsin deficiency]",
GARD:0005785,Alport syndrome,alport syndrome,exact_match,"[Alport syndrome, X-linked,Hemorrhagic familial nephritis,Hemorrhagic hereditary nephritis,Congenital hereditary hematuria]",
GARD:0005786,Amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,exact_match,"[ALS,Lou Gehrig disease,Amyotrophic lateral sclerosis type 1,ALS1,Charcot disease,Motor neurone disease,MND]",
GARD:0005791,Amelogenesis imperfecta,amelogenesis imperfecta,exact_match,null,
GARD:0005797,AL amyloidosis,al amyloidosis,exact_match,"[Primary systemic amyloidosis,Amyloidosis AL,Light chain amyloidosis,Systemic AL amyloidsis,Primary AL amyloidosis,Primary systemic AL amyloidosis,Amyloidosis primary systemic,Primary amyloidosis (Formerly)]",
GARD:0005803,Androgen insensitivity syndrome,androgen insensitivity syndrome,exact_match,"[AIS,Testicular feminization syndrome (formerly),DHTR deficiency,Androgen receptor deficiency,Dihydrotestosterone receptor deficiency]",
GARD:0005808,Anencephaly,anencephaly,exact_match,[Absence of a large part of the brain and the skull],
GARD:0005810,Angelman syndrome,angelman syndrome,exact_match,"[AS,Happy puppet syndrome (formerly)]",
GARD:0005811,Angioimmunoblastic lymphadenopathy with dysproteinemia,angioimmunoblastic lymphadenopathy with dysproteinemia,exact_match,[Angioimmunoblastic with dysproteinemia lymphadenopathy],
GARD:0005813,Angiosarcoma of the liver,angiosarcoma of the liver,exact_match,null,
GARD:0005816,Aniridia,aniridia,exact_match,null,
GARD:0005818,Anodontia,anodontia,exact_match,"[Anodontia of permanent dentition,Absence of permanent teeth]",
GARD:0005819,Anorchia,anorchia,exact_match,"[Absence of testes,Empty scrotum,Congenital absence of testes,Bilateral anorchia,Testicular agenesis]",
GARD:0005824,Antiphospholipid syndrome,antiphospholipid syndrome,exact_match,"[Familial antiphospholipid syndrome,Antiphospholipid antibody syndrome,Lupus anticoagulant, familial,APS,Hughes syndrome]",
GARD:0005828,Aortic coarctation,aortic coarctation,exact_match,[Coarctation of the aorta],
GARD:0005830,Aortic valve stenosis,aortic valve stenosis,exact_match,"[Aortic stenosis,Valvular aortic stenosis]",
GARD:0005834,Aphthous stomatitis,aphthous stomatitis,exact_match,null,
GARD:0005835,Aplasia cutis congenita,aplasia cutis congenita,exact_match,"[Aplasia cutis congenita nonsyndromic,Congenital defect of skull and scalp,Scalp defect congenital]",
GARD:0005836,Aplastic anemia,aplastic anemia,exact_match,"[Anemia aplastic,Aplastic anemia idiopathic,Idiopathic aplastic anemia,Secondary aplastic anemia]",
GARD:0005838,Apraxia,apraxia,exact_match,[Dyspraxia],
GARD:0005839,Arachnoiditis,arachnoiditis,exact_match,[Spinal arachnoiditis],
GARD:0005840,Arginase deficiency,arginase deficiency,exact_match,"[ARG1 deficiency,Hyperargininemia,Argininemia]",
GARD:0005843,Argininosuccinic aciduria,argininosuccinic aciduria,exact_match,"[Arginino succinase deficiency,Inborn error of urea synthesis, arginino succinic type,Urea cycle disorder, arginino succinase type,Argininosuccinate lyase deficiency,ASL deficiency,ASA deficiency,Argininosuccinicaciduria,Argininosuccinate acidemia,Argininosuccinic acid lyase deficiency]",
GARD:0005847,Arrhythmogenic right ventricular cardiomyopathy,arrhythmogenic right ventricular cardiomyopathy,exact_match,"[ARVD,ARVC,Arrhythmogenic right ventricular dysplasia]",
GARD:0005852,Asbestosis,asbestosis,exact_match,"[Pulmonary fibrosis - from asbestos exposure,Idiopathic interstitial pneumonitis - from asbestos exposure]",
GARD:0005853,Asherman's syndrome,asherman's syndrome,exact_match,"[Asherman syndrome,Intrauterine synechiae,Uterine synechiae]",
GARD:0005854,Aspartylglycosaminuria,aspartylglycosaminuria,exact_match,"[Aspartylglucosaminuria,Aspartylglucosamidase (AGA) deficiency,AGU,AGA deficiency,Glycosylasparaginase deficiency]",
GARD:0005856,Aspergillosis,aspergillosis,exact_match,null,
GARD:0005857,Asphyxia neonatorum,asphyxia neonatorum,exact_match,[Hypoxia neonatorum],
GARD:0005860,Anaplastic astrocytoma,anaplastic astrocytoma,exact_match,[Grade III astrocytoma],
GARD:0005862,Ataxia telangiectasia,ataxia telangiectasia,exact_match,"[AT,Louis-Bar syndrome,Cerebello-oculocutaneous telangiectasia,Immunodeficiency with ataxia telangiectasia]",
GARD:0005865,Ostium secundum atrial septal defect,ostium secundum atrial septal defect,exact_match,"[ASD ostium secundum type,Ostium secundum ASD,osASD]",
GARD:0005867,Localized lipodystrophy,localized lipodystrophy,exact_match,"[Localized lipodystrophy,Centrifugal lipodystrophy  (subtype),Drug-induced localized lipodystrophy  (subtype),Idiopathic localized lipodystrophy  (subtype),Panniculitis and localized lipodystrophy  (subtype),Pressure-induced localized lipoatrophy  (subtype)]",
GARD:0005870,Autoimmune hemolytic anemia,autoimmune hemolytic anemia,exact_match,"[Anemia hemolytic autoimmune,Acquired autoimmune hemolytic anemia,Idiopathic autoimmune hemolytic anemia,Familial auto-immune hemolytic anemia (subtype),Immuno-hemolytic anemia]",
GARD:0005871,Autoimmune hepatitis,autoimmune hepatitis,exact_match,"[Autoimmune chronic hepatitis,AIH]",
GARD:0005877,B-cell lymphoma,b-cell lymphoma,exact_match,"[Lymphoma, B-Cell]",
GARD:0005878,Babesiosis,babesiosis,exact_match,"[Babesia parasite infection,Human babesiosis]",
GARD:0005881,Bacterial meningitis,bacterial meningitis,exact_match,"[Meningitis, bacterial]",
GARD:0005885,Tumefactive multiple sclerosis,tumefactive multiple sclerosis,exact_match,"[Diffuse cerebral sclerosis of Schilder,Balo's concentric sclerosis,Marburg variant,Balo disease,BalÃ³ concentric sclerosis,Balo's disease,Encephalitis periaxialis concentrica,Concentric demyelination]",
GARD:0005887,Bannayan-Riley-Ruvalcaba syndrome,bannayan-riley-ruvalcaba syndrome,exact_match,"[BRRS,Riley-Smith syndrome,Macrocephaly multiple lipomas and hemangiomata,Ruvalcaba -Myhre-Smith syndrome,RMSS,Bannayan-Zonana syndrome,BZS,Macrocephaly pseudopapilledema and multiple hemangiomas]",
GARD:0005890,Barth syndrome,barth syndrome,exact_match,"[BTHS,3-methylglutaconic aciduria type II,MGA type II,Cardioskeletal myopathy with neutropenia and abnormal mitochondria,TAZ defect]",
GARD:0005893,Bartter syndrome,bartter syndrome,exact_match,"[Potassium wasting,Bartter's syndrome,Hypokalemic alkalosis with hypercalciuria]",
GARD:0005897,Neuronal ceroid lipofuscinosis 3,neuronal ceroid lipofuscinosis 3,exact_match,"[Juvenile neuronal ceroid lipofuscinosis,Vogt Spielmeyer disease,Spielmeyer Sjogren disease,CLN3 disease, juvenile]",
GARD:0005898,Myopathy congenital,myopathy congenital,exact_match,"[Batten Turner congenital myopathy,Congenital myopathy]",
GARD:0005899,Congenital contractural arachnodactyly,congenital contractural arachnodactyly,exact_match,"[Beals syndrome,Arachnodactyly, contractural Beals type,Contractures, multiple with arachnodactyly,Ear anomalies-contractures-dysplasia of bone with kyphoscoliosis,Beals-Hecht syndrome,CCA,Distal arthrogryposis type 9]",
GARD:0005900,Becker muscular dystrophy,becker muscular dystrophy,exact_match,"[Benign pseudohypertrophic muscular dystrophy,Becker's muscular dystrophy,Muscular dystrophy, Becker type,Muscular dystrophy pseudohypertrophic progressive, Becker type,Becker dystrophinopathy]",
GARD:0005906,Bell's palsy,bell's palsy,exact_match,"[Facial palsy,Facial cranial nerve paralysis,Bell palsy,Antoni's palsy,Facial nerve palsy,Facial paralysis,Idiopathic facial palsy,Refrigeration palsy]",
GARD:0005907,Diffuse astrocytoma,diffuse astrocytoma,exact_match,"[Low-grade diffuse astrocytoma,Fibrillary astrocytoma (histologic variant),Gemistocytic astrocytoma (histologic variant),Protoplasmic astrocytoma (histologic variant)]",
GARD:0005909,Benign essential blepharospasm,benign essential blepharospasm,exact_match,"[BEB,Blepharospasm,OBSOLETE: Benign essential blepharospasm,Primary blepharospasm]",
GARD:0005913,Mucous membrane pemphigoid,mucous membrane pemphigoid,exact_match,"[Benign mucosal pemphigoid,Benign mucous membrane pemphigoid,Cicatricial pemphigoid disease]",
GARD:0005915,Benign paroxysmal positional vertigo,benign paroxysmal positional vertigo,exact_match,"[BPPV,Familial vestibulopathy,Familial benign recurrent vertigo]",
GARD:0005918,Beta-galactosidase-1 deficiency,beta-galactosidase-1 deficiency,exact_match,null,
GARD:0005924,Biliary tract cancer,biliary tract cancer,exact_match,null,
GARD:0005925,Binswanger's disease,binswanger's disease,exact_match,"[Dementia multi-infarct,Multi-infarct dementia]",
GARD:0005926,Birdshot chorioretinopathy,birdshot chorioretinopathy,exact_match,"[BSCR,Multiple small, cream-colored lesions, symmetrically scattered mainly around the optic disk,Birdshot chorioretinitis,Birdshot retinochoroiditis,Birdshot retinochoroidopathy,Vitiliginous choroiditis]",
GARD:0005931,Blastomycosis,blastomycosis,exact_match,"[North American blastomycosis,Gilchrist's disease]",
GARD:0005940,Blue rubber bleb nevus syndrome,blue rubber bleb nevus syndrome,exact_match,"[Bean syndrome,Blue rubber bleb nevus,BRBNS]",
GARD:0005948,Bowen's disease,bowen's disease,exact_match,null,
GARD:0005961,Bronchiolitis obliterans organizing pneumonia,bronchiolitis obliterans organizing pneumonia,exact_match,"[BOOP,Constrictive bronchiolitis,Organizing pneumonia]",
GARD:0005962,Bronchopulmonary dysplasia,bronchopulmonary dysplasia,exact_match,[BPD],
GARD:0005963,Brown syndrome,brown syndrome,exact_match,"[Superior Oblique Tendon Sheath syndrome,Tendon Sheath Adherence, Superior Oblique]",
GARD:0005964,Brown-Sequard syndrome,brown-sequard syndrome,exact_match,"[Hemispinal cord syndrome,Hemicord syndrome,Hemiparaplegic syndrome]",
GARD:0005966,Brucellosis,brucellosis,exact_match,"[Malta fever,Undulant fever,Rock fever,Gibraltar fever,Cyprus fever]",
GARD:0005968,Budd-Chiari syndrome,budd-chiari syndrome,exact_match,[Membranous obstruction of the inferior vena cava],
GARD:0005969,Buerger disease,buerger disease,exact_match,"[Buerger's disease,Thromboangiitis obliterans,TAO,Inflammatory occlusive peripheral vascular disease,Occlusive peripheral vascular disease]",
GARD:0005972,Bullous pemphigoid,bullous pemphigoid,exact_match,"[Senile Dermatitis Herpetiformis,Pemphigoid,Parapemphigus,Old Age Pemphigus,Benign Pemphigus]",
GARD:0005973,Burkitt lymphoma,burkitt lymphoma,exact_match,"[Burkitt's lymphoma,BL]",
GARD:0005975,Scleredema,scleredema,exact_match,"[Scleredema adultorum,Scleredema adultorum of Buschke,Scleredema diabeticorum,Scleredema diabeticorum of Buschke,Buschke's scleredema]",
GARD:0005979,Hereditary angioedema,hereditary angioedema,exact_match,"[HAE,Hereditary angioneurotic edema,HANE,Deficiency of C1 esterase inhibitor,Hereditary angioedema type 1,Angioedema, hereditary]",
GARD:0005980,Calciphylaxis,calciphylaxis,exact_match,[Idiopathic calciphylaxis],
GARD:0005984,Canavan disease,canavan disease,exact_match,"[Canavan-van Bogaert-Bertrand disease,Spongy degeneration of the central nervous system,Von Bogaert-Bertrand disease,Aspartoacylase deficiency,ASPA deficiency,ASP deficiency,ACY2 deficiency,Aminoacylase 2 deficiency]",
GARD:0005994,Carcinoid syndrome,carcinoid syndrome,exact_match,[Carcinoid tumor syndrome],
GARD:0005999,Cardiospasm,cardiospasm,exact_match,null,
GARD:0006002,Caroli disease,caroli disease,exact_match,"[Congenital polycystic dilatation of intrahepatic bile ducts,Caroli disease isolated,Cystic dilatation of the intrahepatic biliary tree]",
GARD:0006003,Carpenter syndrome,carpenter syndrome,exact_match,"[Acrocephalopolysyndactyly type 2,ACPS 2,Acrocephalosyndactyly, type II,Carpenter syndrome 1,CRPT1]",
GARD:0006005,Unicentric Castleman disease,unicentric castleman disease,exact_match,"[Unicentric angiofollicular ganglionic hyperplasia,Unicentric angiofollicular lymph hyperplasia,Localized Castleman disease]",
