GardID,GardIDStatus,DataSource,SourceID,ClassificationLevel,DisorderType,SourceName,SourceSynonym,SourceDescription,OmimMember,ParentOrphaCode,ParentOrphaName,ParentGardID,RdRequestID,GardLegacy_DiseaseName,GardLegacy_GARDisRare,GardLegacy_isSpanish,GardLegacy_StatusName
GARD:10699,Active,Orphanet+OMIM,OMIM:610733,Subtype of disorder,[Malformation syndrome subtype],Noonan syndrome 4,,"Noonan syndrome-4 (NS4) is an autosomal dominant disorder characterized by a variable phenotype comprising short stature, congenital heart defects, and facial dysmorphisms (summary by {1:Ferrero et al., 2008}). Patients often have ectodermal anomalies, such as keratitis pilaris, curly hair, and ocular ptosis ({5:Tartaglia et al., 2007}; {8:Zenker et al., 2007}).",[610733],[648],[Noonan syndrome],[10955],,Noonan syndrome 4,TRUE,FALSE,Active
GARD:107,Legacy,GARD,,,,,,,,,,,,"Pneumonia, eosinophilic",TRUE,FALSE,Retired
GARD:1070,Legacy,GARD,,,,,,,,,,,,Camptodactyly vertebral fusion,TRUE,FALSE,Active
GARD:10700,Active,Orphanet+OMIM,OMIM:611553,Subtype of disorder,[Malformation syndrome subtype],Noonan syndrome 5,,,[611553],[648],[Noonan syndrome],[10955],,Noonan syndrome 5,TRUE,FALSE,Active
GARD:10701,Active,Orphanet+OMIM,OMIM:613224,Subtype of disorder,[Malformation syndrome subtype],Noonan syndrome 6,,,[613224],[648],[Noonan syndrome],[10955],,Noonan syndrome 6,TRUE,FALSE,Active
GARD:10702,Legacy,GARD,,,,,,,,,,,,Gestational diabetes insipidus,TRUE,FALSE,Active
GARD:10703,Legacy,GARD,,,,,,,,,,,,Dipsogenic diabetes insipidus,TRUE,FALSE,Active
GARD:10704,Active,Orphanet,ORPHA:2254,Disorder,[Malformation syndrome],Pontocerebellar hypoplasia type 1,"[Norman disease, PCH1]","A severe, genetic form of pontocerebellar hypoplasia (PCH) characterized by spinal cord anterior horn cell degeneration in addition to pontocerebellar hypoplasia. Clinically, patients manifest with a severe global development deficit that is evident early on from difficulties in feeding and swallowing","[614678, 618065, 619303, 619304, 616081, 607596]",,,,,Pontocerebellar hypoplasia type 1,TRUE,FALSE,Active
GARD:10705,Active,Orphanet,ORPHA:2524,Disorder,[Malformation syndrome],Pontocerebellar hypoplasia type 2,[PCH2],"A rare, genetic form of pontocerebellar hypoplasia characterized by pontocerebellar hypoplasia and progressive neocortical atrophy that manifests clinically with uncoordinated sucking and swallowing, and generalized clonus in the neonate. In early childhood, spasticity, chorea/dyskinesia, seizures and progressive microcephaly develop. Voluntary motor development is lacking.","[617026, 613811, 612389, 612390, 277470]",,,,,Pontocerebellar hypoplasia type 2,TRUE,FALSE,Active
GARD:10706,Active,Orphanet,ORPHA:309854,Disorder,[Disease],Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome,,"A rare disorder of manganese transport characterized by childhood onset of extrapyramidal movement disorder (including dystonia, tremor, and bradykinesia), liver cirrhosis, polycythemia, and hypermanganesemia. Cases with spastic paraparesis without extrapyramidal dysfunction have also been reported. Cognitive functions are preserved. Brain imaging findings are consistent with deposition of manganese in the basal ganglia, dentate nucleus, brain stem, and anterior pituitary.",[613280],,,,,Hypermanganesemia with dystonia polycythemia and cirrhosis,TRUE,FALSE,Active
GARD:10707,Active,Orphanet,ORPHA:90024,Disorder,[Malformation syndrome],"Deafness with labyrinthine aplasia, microtia, and microdontia","[Hearing loss with labyrinthine aplasia, microtia, and microdontia, LAMM syndrome, Microdontia-type I microtia-deafness syndrome, Microdontia-type I microtia-hearing loss syndrome]","Deafness with labyrinthine aplasia, microtia, and microdontia (LAMM) is a genetic transmission deafness syndrome.",[610706],,,,,Deafness with labyrinthine aplasia microtia and microdontia (LAMM),TRUE,FALSE,Active
GARD:10708,Active,Orphanet,ORPHA:97249,Disorder,[Malformation syndrome],Pontocerebellar hypoplasia type 3,"[Cerebellar atrophy with progressive microcephaly, PCH3]","A rare, genetic form of pontocerebellar hypoplasia (PCH) characterized by neocortical and pontocerebellar hypoplasia with pons and cerebellum equally affected and that clinically manifests with neonatal hypotonia and impaired swallowing followed by seizures, optic atrophy and short stature from infancy onward. Movement disorders, as seen in other forms of PCH, are absent.",[608027],,,,,Pontocerebellar hypoplasia type 3,TRUE,FALSE,Active
GARD:10709,Legacy,GARD,,,,,,,,,,,,Pontocerebellar hypoplasia type 5,TRUE,FALSE,Active
GARD:1071,Active,Orphanet+OMIM,OMIM:211990,Subtype of disorder,[Malformation syndrome subtype],"Camptomelic syndrome, long-limb type","[Campomelic syndrome, long-limb type]",,[211990],[140],[Campomelic dysplasia],[10027],,Camptomelic syndrome long limb type,TRUE,FALSE,Active
GARD:10710,Active,Orphanet,ORPHA:166073,Disorder,[Malformation syndrome],Pontocerebellar hypoplasia type 6,"[Fatal infantile encephalopathy with mitochondrial respiratory chain defects, PCH6]","A rare, genetic form of pontocerebellar hypoplasia (PCH) characterized by neocortical and severe cerebral cortical atrophy associated with pontocerebellar hypoplasia with the pons and cerebellum equally affected. Clinically the disorder manifests at birth with hypotonia, clonus, epilepsy, impaired swallowing and from infancy by progressive microcephaly, spasticity and lactic acidosis.",[611523],,,,,Pontocerebellar hypoplasia type 6,TRUE,FALSE,Active
GARD:10711,Active,Orphanet,ORPHA:98497,Group of disorders,[Category],Genetic peripheral neuropathy,,,,,,,,Genetic peripheral neuropathy,TRUE,FALSE,Retired
GARD:10712,Legacy,GARD,,,,,,,,,,,,Progressive transformation of germinal centers,TRUE,FALSE,Active
GARD:10713,Active,Orphanet,ORPHA:60039,Disorder,[Disease],Pudendal neuralgia,"[Alcock syndrome, Pudendal algia, Pudendal nerve entrapment syndrome, Pudendal neuralgia by pudendal nerve entrapment, Pudendalgia]","A rare, acquired peripheral neuropathy disease characterized by chronic neuropathic pain involving the sensory territory of the pudendal nerve (from clitoris to anus or from penis to anus), aggravated by sitting and for which no organic cause can be found by imaging studies or laboratory tests. It is often associated with pelvic dysfunction.",,,,,,Pudendal Neuralgia,TRUE,FALSE,Active
GARD:10714,Active,Orphanet,ORPHA:137605,Disorder,[Malformation syndrome],Legius syndrome,"[NF1-like syndrome, Neurofibromatosis 1-like syndrome]","Legius syndrome, also known as NF1-like syndrome, is a rare, genetic skin pigmentation disorder characterized by multiple café-au-lait macules with or without axillary or inguinal freckling.",[611431],,,,,Legius syndrome,TRUE,FALSE,Active
GARD:10715,Legacy,GARD,,,,,,,,,,,,Diploid-triploid mosaicism,TRUE,FALSE,Active
GARD:10716,Active,Orphanet,ORPHA:391417,Disorder,[Disease],HSD10 disease,"[2-methyl-3-hydroxybutyric aciduria, 2-methyl-3-hydroxybutyryl-CoA dehydrogenase deficiency, HSD10 deficiency, MHBD deficiency]","HSD10 disease is a rare, life-threatening neurometabolic disease characterized by a progressive neurodegenerative course, epilepsy, retinopathy and progressive cardiomyopathy.",[300438],,,,,HSD10 disease,TRUE,FALSE,Active
GARD:10717,Legacy,GARD,,,,,,,,,,,,Hydroxyprolinemia,TRUE,FALSE,Active
GARD:10718,Legacy,GARD,,,,,,,,,,,,Heinz body anemias,TRUE,FALSE,Active
GARD:10719,Active,Orphanet,ORPHA:2701,Disorder,[Malformation syndrome],Noonan syndrome-like disorder with loose anagen hair,"[Mazzanti syndrome, NS/LAH]","A Noonan-related syndrome, characterized by facial anomalies suggestive of Noonan syndrome, loose anagen hair, frequent congenital heart defects, distinctive skin features (darkly pigmented skin, keratosis pilaris, eczema or ichtyosis), and short stature that is often associated with a growth hormone deficiency. Psychomotor delay with attention deficit/hyperactivity disorder (ADHD) is frequently observed.","[617506, 607721]",,,,,Noonan-like syndrome with loose anagen hair,TRUE,FALSE,Active
GARD:1072,Active,Orphanet,ORPHA:1328,Disorder,[Malformation syndrome],Camurati-Engelmann disease,[Progressive diaphyseal dysplasia],"Camurati-Englemann disease (CED) is a rare, clinically variable bone dysplasia syndrome characterized by hyperostosis of the long bones, skull, spine and pelvis, associated with severe pain in the extremities, a wide-based waddling gait, joint contractures, muscle weakness and easy fatigability. Camurati-Englemann disease (CED) is a rare, clinically variable bone dysplasia syndrome characterized by hyperostosis of the long bones, skull, spine and pelvis, associated with severe pain in the extremities, a wide-based waddling gait, joint contractures, muscle weakness and easy fatigability.",[131300],,,,,Camurati-Engelmann disease,TRUE,FALSE,Active
GARD:10720,Legacy,GARD,,,,,,,,,,,,Trichuriasis,TRUE,FALSE,Active
GARD:10721,Legacy,GARD,,,,,,,,,,,,Kingella infections,TRUE,FALSE,Active
GARD:10722,Legacy,GARD,,,,,,,,,,,,Monkeypox,TRUE,FALSE,Active
GARD:10723,Legacy,GARD,,,,,,,,,,,,Pineal cyst,FALSE,FALSE,Retired
GARD:10724,Legacy,GARD,,,,,,,,,,,,Bone marrow necrosis,FALSE,FALSE,Active
GARD:10725,Legacy,GARD,,,,,,,,,,,,Odontogenic myxoma,TRUE,FALSE,Active
GARD:10726,Active,Orphanet+OMIM,OMIM:277300,Subtype of disorder,[Malformation syndrome subtype],"Spondylocostal dysostosis 1, autosomal recessive","[spondylothoracic dysplasia, Vertebral anomalies, spondylothoracic dysostosis, costovertebral dysplasia, jarcho-levin syndrome]","The spondylocostal dysostoses are a heterogeneous group of axial skeletal disorders characterized by multiple segmentation defects of the vertebrae (SDV), malalignment of the ribs with variable points of intercostal fusion, and often a reduction in rib number. The term 'spondylocostal dysostosis' is best applied to those phenotypes with generalized SDV and a broadly symmetric thoracic cage (summary by {18:Gucev et al., 2010}).\n\n&lt;Subhead&gt; Genetic Heterogeneity of Spondylocostal Dysostosis\n\nOther forms of SCDO include SCDO2 ({608681}), caused by mutation in the MESP2 gene ({605195}) on chromosome 15q26; SCDO3 ({609813}), caused by mutation in the LFNG gene ({602576}) on chromosome 7p22; SCDO4 ({613686}), caused by mutation in the HES7 gene ({608059}) on chromosome 17p13; SCDO5 ({122600}), caused by mutation in the TBX6 gene ({602427}) on chromosome 16p11; and SCDO6 ({616566}), caused by mutation in the RIPPLY2 gene ({609891}) on chromosome 6q14.",[277300],[2311],[Autosomal recessive spondylocostal dysostosis],[6798],,Spondylocostal dysostosis 1,TRUE,FALSE,Active
GARD:10727,Active,Orphanet,ORPHA:96169,Disorder,[Malformation syndrome],Koolen-De Vries syndrome,[KdVS],"A rare multisystem disorder characterized by neonatal/childhood hypotonia, mild to moderate developmental delay or intellectual disability, epilepsy, dysmorphic facial features, hypermetropia, congenital heart anomalies, congenital renal/urologic anomalies, musculoskeletal problems, and a friendly/amiable disposition.",[610443],,,,,Koolen de Vries syndrome,TRUE,FALSE,Active
GARD:10728,Active,Orphanet,ORPHA:439854,Disorder,[Disease],Fatal congenital hypertrophic cardiomyopathy due to glycogen storage disease,"[Fatal congenital hypertrophic cardiomyopathy due to GSD, Fatal congenital hypertrophic cardiomyopathy due to glycogenosis]","A rare glycogen storage disease characterized by fetal or neonatal onset of severe cardiomyopathy with non-lysosomal glycogen accumulation and fatal outcome in infancy. Patients present with massive cardiomegaly, severe cardiac and respiratory complications, and failure to thrive. Non-specific facial dysmorphism, bilateral cataracts, macroglossia, hydrocephalus, enlarged kidneys, and skeletal muscle involvement have been reported in some cases.",[261740],,,,,Lethal congenital glycogen storage disease of the heart,FALSE,FALSE,Active
GARD:10729,Active,Orphanet,ORPHA:77293,Disorder,[Disease],Chronic visceral acid sphingomyelinase deficiency,"[Chronic visceral ASMD, NPD-B, Niemann-Pick disease type B]","A rare autosomal recessive, chronic, acid sphingomyelinase deficiency characterized clinically by onset in childhood with hepatosplenomegaly, growth retardation, interstitial lung disease and absence of neurodegenerative disorders.",[607616],,,,,Niemann-Pick disease type B,TRUE,FALSE,Active
GARD:10730,Active,Orphanet,ORPHA:79096,Disorder,[Disease],Pyridoxal phosphate-responsive seizures,"[PNPO deficiency, PNPO-related neonatal epileptic encephalopathy, Pyridoxal phosphate-dependent seizures, Pyridoxamine 5'-oxidase deficiency, Pyridoxamine 5'-phosphate oxidase deficiency]","A very rare neonatal epileptic encephalopathy disorder characterized clinically by onset of severe seizures within hours of birth that are not responsive to anticonvulsants, but are responsive to treatment with pyridoxal phosphate.",[610090],,,,,Pyridoxal 5'-phosphate-dependent epilepsy,TRUE,FALSE,Active
GARD:10731,Active,Orphanet,ORPHA:59306,Disorder,[Disease],McLeod neuroacanthocytosis syndrome,"[MLS, X-linked McLeod syndrome]","McLeod neuroacanthocytosis syndrome (MLS) is a form of neuroacanthocytosis (see this term) and is characterized clinically by a Huntington's disease-like phenotype with an involuntary hyperkinetic movement disorder, psychiatric manifestations and cognitive alterations, and biochemically by absence of the Kx antigen and by weak expression of the Kell antigens.",[300842],,,,,McLeod neuroacanthocytosis syndrome,TRUE,FALSE,Active
GARD:10732,Active,Orphanet,ORPHA:542310,Disorder,[Disease],Leukoencephalopathy with calcifications and cysts,"[LCC, Labrune syndrome]","A rare genetic cerebral small vessel disease characterized by leukoencephalopathy and cerebral calcification and cysts due to diffuse cerebral microangiopathy resulting in microcystic and macrocystic parenchymal degeneration. The condition can present at any age from early childhood to late adulthood and manifests as a progressive cerebral degeneration. Symptoms are variable, but restricted to the central nervous systems, and include, among others, slowing of cognitive performance, seizures, and movement disorder with a combination of pyramidal, extrapyramidal, and cerebellar features.",[614561],,,,,"Leukoencephalopathy, cerebral calcifications, and cysts",TRUE,FALSE,Active
