GardID,XrefSource,SourceID,MapRelationship
GARD:0002725,UMLS,C1845146,Exact
GARD:0002727,ICD-10,Q87.8,NTBT
GARD:0002727,OMIM,184705,Exact
GARD:0002727,Orphanet,3186,Exact
GARD:0002727,SNOMED-CT,716233007,NA
GARD:0002727,UMLS,C1866649,Exact
GARD:0002728,ICD-10,Q87.8,NTBT
GARD:0002728,MeSH,C535327,Exact
GARD:0002728,OMIM,236110,Exact
GARD:0002728,Orphanet,2167,Exact
GARD:0002728,SNOMED-CT,783159001,NA
GARD:0002728,UMLS,C1856095,Exact
GARD:0002734,ICD-10,E72.1,NTBT
GARD:0002734,OMIM,236250,Exact
GARD:0002734,Orphanet,395,Exact
GARD:0002734,SNOMED-CT,41797007,NA
GARD:0002734,UMLS,C1856061,Exact
GARD:0002742,ICD-10,Q87.8,NTBT
GARD:0002742,OMIM,600123,Exact
GARD:0002742,Orphanet,1352,Exact
GARD:0002742,SNOMED-CT,763066009,NA
GARD:0002742,UMLS,C1838606,Exact
GARD:0002748,ICD-10,Q74.0,NTBT
GARD:0002748,ICD-11,LB90.1,Exact
GARD:0002748,OMIM,236400,Exact
GARD:0002748,OMIM,143050,Exact
GARD:0002748,Orphanet,3265,Exact
GARD:0002748,SNOMED-CT,205329008,NA
GARD:0002748,UMLS,C0431800,Exact
GARD:0002749,ICD-10,Q74.0,NTBT
GARD:0002749,ICD-11,LB90.0,Exact
GARD:0002749,Orphanet,3266,Exact
GARD:0002749,SNOMED-CT,773733000,NA
GARD:0002750,ICD-10,Q74.0,NTBT
GARD:0002750,OMIM,191000,Exact
GARD:0002750,Orphanet,3383,Exact
GARD:0002750,SNOMED-CT,732928005,NA
GARD:0002750,UMLS,C1860773,Exact
GARD:0002754,ICD-10,Q87.0,NTBT
GARD:0002754,MeSH,C536072,Exact
GARD:0002754,OMIM,601379,Exact
GARD:0002754,Orphanet,97340,Exact
GARD:0002754,SNOMED-CT,721227001,NA
GARD:0002754,UMLS,C1832408,Exact
GARD:0002756,ICD-10,Q87.0,NTBT
GARD:0002756,Orphanet,3365,Exact
GARD:0002756,SNOMED-CT,719949001,NA
GARD:0002764,ICD-10,B67.5,BTNT
GARD:0002764,ICD-10,B67.8,BTNT
GARD:0002764,ICD-10,B67.2,BTNT
GARD:0002764,ICD-10,B67.1,BTNT
GARD:0002764,ICD-10,B67.9,BTNT
GARD:0002764,ICD-10,B67.4,BTNT
GARD:0002764,ICD-10,B67.0,BTNT
GARD:0002764,ICD-10,B67.7,BTNT
GARD:0002764,ICD-10,B67.6,BTNT
GARD:0002764,ICD-10,B67.3,BTNT
GARD:0002764,MeSH,D004443,Exact
GARD:0002764,MedDRA,10014096,Exact
GARD:0002764,Orphanet,400,Exact
GARD:0002764,SNOMED-CT,74942003,NA
GARD:0002764,UMLS,C0013502,Exact
GARD:0002765,ICD-10,Q87.0,NTBT
GARD:0002765,OMIM,300064,Exact
GARD:0002765,Orphanet,2898,Exact
GARD:0002765,SNOMED-CT,719812008,NA
GARD:0002765,UMLS,C2931516,Exact
GARD:0002775,Orphanet,2183,Exact
GARD:0002775,SNOMED-CT,721231007,NA
GARD:0002783,ICD-10,P56.0,BTNT
GARD:0002783,ICD-10,P83.2,BTNT
GARD:0002783,ICD-10,P56.9,BTNT
GARD:0002783,MeSH,D015160,Exact
GARD:0002783,MedDRA,10020529,Exact
GARD:0002783,OMIM,236750,BTNT
GARD:0002783,Orphanet,1041,Exact
GARD:0002783,SNOMED-CT,276508000,NA
GARD:0002783,UMLS,C0020305,Exact
GARD:0002787,ICD-10,B71.0,Exact
GARD:0002787,ICD-11,1F74,Exact
GARD:0002787,MeSH,D006925,Exact
GARD:0002787,MedDRA,10020546,Exact
GARD:0002787,Orphanet,401,Exact
GARD:0002787,SNOMED-CT,44917000,NA
GARD:0002787,UMLS,C0020413,Exact
GARD:0002788,ICD-10,E85.0,NTBT
GARD:0002788,OMIM,260920,Exact
GARD:0002788,Orphanet,343,Exact
GARD:0002788,SNOMED-CT,403834003,NA
GARD:0002788,UMLS,C0398691,Exact
GARD:0002789,ICD-10,E26.0,NTBT
GARD:0002789,OMIM,605635,Exact
GARD:0002789,Orphanet,404,Exact
GARD:0002789,UMLS,C1854107,Exact
GARD:0002790,ICD-10,E26.0,NTBT
GARD:0002790,OMIM,103900,Exact
GARD:0002790,Orphanet,403,Exact
GARD:0002790,SNOMED-CT,703232003,NA
GARD:0002790,UMLS,C1260386,Exact
GARD:0002791,ICD-10,P59.8,NTBT
GARD:0002791,OMIM,237900,Exact
GARD:0002791,Orphanet,2312,Exact
GARD:0002791,SNOMED-CT,47444008,NA
GARD:0002791,UMLS,C0270210,Exact
GARD:0002793,ICD-10,E80.6,NTBT
GARD:0002793,ICD-11,5C58.02,Exact
GARD:0002793,MeSH,D007566,Exact
GARD:0002793,MedDRA,10013800,Exact
GARD:0002793,OMIM,237500,Exact
GARD:0002793,Orphanet,234,Exact
GARD:0002793,SNOMED-CT,44553005,NA
GARD:0002793,UMLS,C0022350,Exact
GARD:0002796,ICD-10,E83.5,NTBT
GARD:0002796,MeSH,C537145,Exact
GARD:0002796,MedDRA,10068704,Exact
GARD:0002796,OMIM,145980,Exact
GARD:0002796,Orphanet,93372,Exact
GARD:0002796,UMLS,C0342637,Exact
GARD:0002796,UMLS,C1809471,Exact
GARD:0002804,ICD-10,D47.5,Exact
GARD:0002804,ICD-11,XH51D2,NTBT
GARD:0002804,MeSH,D017681,Exact
GARD:0002804,MedDRA,10048643,Exact
GARD:0002804,Orphanet,168956,Exact
GARD:0002804,UMLS,C1540912,Exact
GARD:0002806,ICD-10,H26.0,NTBT
GARD:0002806,MeSH,C538137,Exact
GARD:0002806,OMIM,600886,NTBT
GARD:0002806,Orphanet,163,Exact
GARD:0002806,SNOMED-CT,702398007,NA
GARD:0002806,UMLS,C1833213,Exact
GARD:0002807,ICD-10,E74.8,NTBT
GARD:0002807,MeSH,C538138,Exact
GARD:0002807,OMIM,307030,Exact
GARD:0002807,Orphanet,408,Exact
GARD:0002807,SNOMED-CT,297256008,NA
GARD:0002807,UMLS,C0268418,Exact
GARD:0002807,UMLS,C0574108,Exact
GARD:0002816,ICD-10,D81.1,NTBT
GARD:0002816,OMIM,243700,Exact
GARD:0002816,Orphanet,217390,Exact
GARD:0002818,ICD-10,E16.1,NTBT
GARD:0002818,OMIM,602485,Exact
GARD:0002818,Orphanet,79299,Exact
GARD:0002818,SNOMED-CT,717182006,NA
GARD:0002824,MeSH,C538377,Exact
GARD:0002824,MedDRA,10071311,Exact
GARD:0002824,OMIM,144150,Exact
GARD:0002824,Orphanet,409,Exact
GARD:0002824,SNOMED-CT,28488007,NA
GARD:0002824,UMLS,C0263420,Exact
GARD:0002826,ICD-10,Q82.8,NTBT
GARD:0002826,OMIM,144200,Exact
GARD:0002826,Orphanet,2199,Exact
GARD:0002826,SNOMED-CT,239071005,NA
GARD:0002826,UMLS,C2931735,Exact
GARD:0002826,UMLS,C1721006,Exact
GARD:0002826,UMLS,C0343110,Exact
GARD:0002828,ICD-10,E72.3,NTBT
GARD:0002828,MeSH,D020167,Exact
GARD:0002828,OMIM,238710,BTNT
GARD:0002828,OMIM,238700,Exact
GARD:0002828,Orphanet,2203,Exact
GARD:0002828,SNOMED-CT,58558003,NA
GARD:0002828,UMLS,C0936256,Exact
GARD:0002828,UMLS,C0268553,Exact
GARD:0002830,ICD-10,E72.4,NTBT
GARD:0002830,OMIM,238970,Exact
GARD:0002830,Orphanet,415,Exact
GARD:0002830,SNOMED-CT,30287008,NA
GARD:0002830,UMLS,C0268540,Exact
GARD:0002831,ICD-10,M88.0,NTBT
GARD:0002831,ICD-10,M88.9,NTBT
GARD:0002831,ICD-10,M88.8,NTBT
GARD:0002831,ICD-11,FB85.0,Exact
GARD:0002831,OMIM,239000,Exact
GARD:0002831,Orphanet,2801,Exact
GARD:0002831,SNOMED-CT,9723006,NA
GARD:0002831,UMLS,C0268414,Exact
GARD:0002833,ICD-10,M85.2,NTBT
GARD:0002833,OMIM,607636,BTNT
GARD:0002833,OMIM,239100,Exact
GARD:0002833,Orphanet,3416,Exact
GARD:0002833,SNOMED-CT,59763006,NA
GARD:0002833,UMLS,C0432272,Exact
GARD:0002835,ICD-10,E74.8,NTBT
GARD:0002835,ICD-11,5C51.20,Exact
GARD:0002835,MeSH,C536414,Exact
GARD:0002835,OMIM,259900,Exact
GARD:0002835,Orphanet,93598,Exact
GARD:0002835,SNOMED-CT,65520001,NA
GARD:0002835,UMLS,C0268164,Exact
GARD:0002836,ICD-10,E74.8,NTBT
GARD:0002836,OMIM,260000,Exact
GARD:0002836,Orphanet,93599,Exact
GARD:0002836,SNOMED-CT,40951006,NA
GARD:0002836,UMLS,C0268165,Exact
GARD:0002837,ICD-10,E21.0,NTBT
GARD:0002837,Orphanet,2207,Exact
GARD:0002837,SNOMED-CT,237653008,NA
GARD:0002838,ICD-10,E21.0,NTBT
GARD:0002838,OMIM,239200,Exact
GARD:0002838,OMIM,618188,BTNT
GARD:0002838,Orphanet,417,Exact
GARD:0002838,SNOMED-CT,715218009,NA
GARD:0002838,UMLS,C1832615,Exact
GARD:0002843,ICD-10,E70.1,NTBT
GARD:0002843,OMIM,264070,Exact
GARD:0002843,Orphanet,1578,Exact
GARD:0002843,UMLS,C1849700,Exact
GARD:0002844,ICD-10,E70.1,NTBT
GARD:0002844,OMIM,233910,Exact
GARD:0002844,Orphanet,2102,Exact
GARD:0002844,SNOMED-CT,23447005,NA
GARD:0002844,UMLS,C0268467,Exact
GARD:0002847,ICD-10,E72.5,NTBT
GARD:0002847,MedDRA,10058513,Exact
GARD:0002847,OMIM,239500,Exact
GARD:0002847,Orphanet,419,Exact
GARD:0002847,SNOMED-CT,61071003,NA
GARD:0002847,UMLS,C0268529,Exact
GARD:0002856,ICD-10,Q86.8,NTBT
GARD:0002856,Orphanet,2216,Exact
GARD:0002856,SNOMED-CT,765138001,NA
GARD:0002858,ICD-10,E05.8,NTBT
GARD:0002858,OMIM,609152,Exact
GARD:0002858,Orphanet,424,Exact
GARD:0002858,SNOMED-CT,716743006,NA
GARD:0002863,ICD-10,Q84.2,NTBT
GARD:0002863,MeSH,C538388,Exact
GARD:0002863,OMIM,307150,Exact
GARD:0002863,Orphanet,79495,Exact
GARD:0002863,UMLS,C2931836,Exact
GARD:0002864,ICD-10,L68.1,Exact
GARD:0002864,ICD-11,EL10,NTBT
GARD:0002864,Orphanet,2221,Exact
GARD:0002864,SNOMED-CT,201160005,NA
GARD:0002865,ICD-10,Q84.2,NTBT
GARD:0002865,MeSH,C538389,Exact
GARD:0002865,OMIM,145700,BTNT
GARD:0002865,OMIM,145701,BTNT
GARD:0002865,OMIM,307150,BTNT
GARD:0002865,Orphanet,2222,Exact
GARD:0002865,SNOMED-CT,403799003,NA
GARD:0002865,UMLS,C0235864,Exact
GARD:0002865,UMLS,C2936812,Exact
GARD:0002871,ICD-10,E70.8,NTBT
GARD:0002871,MeSH,C538393,Exact
GARD:0002871,OMIM,600627,Exact
GARD:0002871,Orphanet,2224,Exact
GARD:0002871,SNOMED-CT,721838005,NA
GARD:0002871,UMLS,C2931837,Exact
GARD:0002872,ICD-10,E78.6,NTBT
GARD:0002872,MeSH,D052456,Exact
GARD:0002872,MedDRA,10065133,Exact
GARD:0002872,OMIM,618463,Exact
GARD:0002872,OMIM,604091,Exact
GARD:0002872,Orphanet,425,Exact
GARD:0002872,SNOMED-CT,15346004,NA
GARD:0002872,UMLS,C0342898,Exact
GARD:0002872,UMLS,C1704429,Exact
GARD:0002876,DiseaseOntology,111062,NA
GARD:0002876,GeneticsHomeReference,https://medlineplus.gov/genetics/condition/familial-hypobetalipoproteinemia,NA
GARD:0002876,ICD-10-CM,E78.6,NA
GARD:0002876,OMIM,615558,Exact
GARD:0002876,SNOMED-CT,60193003,NA
GARD:0002876,UMLS,C4551990,NA
GARD:0002876,UMLS,C1862596,NA
GARD:0002876,UMLS,C4760580,NA
GARD:0002877,ICD-10,E20.8,NTBT
GARD:0002877,OMIM,615361,BTNT
GARD:0002877,OMIM,601198,Exact
GARD:0002877,Orphanet,428,Exact
GARD:0002878,ICD-10,E83.5,NTBT
GARD:0002878,MeSH,C537147,Exact
GARD:0002878,OMIM,600740,Exact
GARD:0002878,Orphanet,101050,Exact
GARD:0002878,UMLS,C1833372,Exact
GARD:0002882,ICD-10,Q77.0,Exact
GARD:0002882,ICD-11,LD24.50,Exact
GARD:0002882,MedDRA,10066122,Exact
GARD:0002882,OMIM,200610,BTNT
GARD:0002882,OMIM,200600,BTNT
GARD:0002882,OMIM,600972,BTNT
GARD:0002882,Orphanet,932,Exact
GARD:0002882,SNOMED-CT,2391001,NA
GARD:0002882,UMLS,C0001079,Exact
GARD:0002887,ICD-10,D68.2,NTBT
GARD:0002887,OMIM,202400,NTBT
GARD:0002887,Orphanet,101041,Exact
GARD:0002887,UMLS,C2584774,Exact
GARD:0002897,DiseaseOntology,90078,NA
GARD:0002897,GeneticAlliance,3650,NA
GARD:0002897,OMIM,146110,Exact
GARD:0002897,SNOMED-CT,123953004,NA
GARD:0002897,UMLS,C0342384,NA
GARD:0002897,UMLS,C3489396,NA
GARD:0002905,ICD-10,I42.0,NTBT
GARD:0002905,OMIM,609915,BTNT
GARD:0002905,OMIM,618189,BTNT
GARD:0002905,OMIM,611880,BTNT
GARD:0002905,OMIM,615184,BTNT
GARD:0002905,OMIM,609909,BTNT
GARD:0002905,OMIM,302045,BTNT
GARD:0002905,OMIM,613172,BTNT
GARD:0002905,OMIM,615235,BTNT
GARD:0002905,OMIM,606685,BTNT
GARD:0002905,OMIM,615916,BTNT
GARD:0002905,OMIM,611615,BTNT
GARD:0002905,OMIM,604765,BTNT
GARD:0002905,OMIM,611879,BTNT
GARD:0002905,OMIM,604145,BTNT
GARD:0002905,OMIM,615373,NTBT
GARD:0002905,OMIM,613122,BTNT
GARD:0002905,OMIM,612158,BTNT
GARD:0002905,OMIM,612877,BTNT
GARD:0002905,OMIM,613286,BTNT
GARD:0002905,OMIM,607482,BTNT
GARD:0002905,OMIM,115200,BTNT
GARD:0002905,OMIM,613642,BTNT
GARD:0002905,OMIM,600884,BTNT
GARD:0002905,OMIM,615396,NTBT
GARD:0002905,OMIM,611407,BTNT
GARD:0002905,OMIM,611878,BTNT
GARD:0002905,OMIM,613424,BTNT
GARD:0002905,OMIM,613881,BTNT
GARD:0002905,OMIM,608569,BTNT
GARD:0002905,OMIM,601154,BTNT
GARD:0002905,OMIM,613252,BTNT
GARD:0002905,OMIM,605582,BTNT
GARD:0002905,OMIM,604288,BTNT
GARD:0002905,OMIM,601493,BTNT
GARD:0002905,OMIM,615248,BTNT
GARD:0002905,OMIM,614672,BTNT
GARD:0002905,OMIM,613426,BTNT
GARD:0002905,OMIM,613694,BTNT
GARD:0002905,OMIM,613697,BTNT
GARD:0002905,OMIM,601494,BTNT
GARD:0002905,Orphanet,154,Exact
GARD:0002905,SNOMED-CT,52029003,NA
GARD:0002905,UMLS,C0340427,Exact
GARD:0002906,ICD-10,E83.4,NTBT
GARD:0002906,OMIM,248250,Exact
GARD:0002906,Orphanet,31043,Exact
GARD:0002906,SNOMED-CT,725033008,NA
GARD:0002907,ICD-10,Q75.4,NTBT
GARD:0002907,MeSH,C537154,Exact
GARD:0002907,OMIM,241310,Exact
GARD:0002907,Orphanet,1790,Exact
GARD:0002907,SNOMED-CT,721845005,NA
GARD:0002907,UMLS,C1855848,Exact
GARD:0002908,ICD-10,Q87.8,NTBT
GARD:0002908,OMIM,146160,Exact
GARD:0002908,Orphanet,2491,Exact
GARD:0002908,SNOMED-CT,716111003,NA
GARD:0002908,UMLS,C1840335,Exact
GARD:0002910,ICD-10,E20.8,NTBT
GARD:0002910,MeSH,C537156,Exact
GARD:0002910,OMIM,146200,BTNT
GARD:0002910,OMIM,307700,BTNT
GARD:0002910,OMIM,601198,BTNT
GARD:0002910,OMIM,615361,BTNT
GARD:0002910,Orphanet,2238,Exact
GARD:0002910,SNOMED-CT,725036000,NA
GARD:0002910,UMLS,C1832648,Exact
GARD:0002911,ICD-10,Q87.8,NTBT
GARD:0002911,OMIM,146255,Exact
GARD:0002911,Orphanet,2237,Exact
GARD:0002911,SNOMED-CT,724282009,NA
GARD:0002911,UMLS,C1840333,Exact
GARD:0002914,DiseaseOntology,199,NA
GARD:0002914,DiseaseOntology,811,NA
GARD:0002914,DiseaseOntology,138,NA
GARD:0002914,DiseaseOntology,11,NA
GARD:0002914,OMIM,307700,Exact
GARD:0002914,SNOMED-CT,73291005,NA
GARD:0002914,SNOMED-CT,237655001,NA
GARD:0002914,UMLS,C1321907,NA
GARD:0002914,UMLS,C0342344,NA
GARD:0002922,ICD-10,Q22.6,Exact
GARD:0002922,MedDRA,10064962,Exact
GARD:0002922,MedDRA,10050053,Exact
GARD:0002922,Orphanet,98723,Exact
GARD:0002922,SNOMED-CT,268180007,NA
GARD:0002922,UMLS,C0265856,Exact
GARD:0002922,UMLS,C0344963,Exact
GARD:0002926,ICD-10,D68.2,NTBT
GARD:0002926,OMIM,613679,Exact
GARD:0002926,Orphanet,325,Exact
GARD:0002926,SNOMED-CT,33297000,NA
GARD:0002926,UMLS,C0020640,Exact
GARD:0002926,UMLS,C0272317,Exact
GARD:0002926,UMLS,C3203356,Exact
GARD:0002928,ICD-10,Q87.8,NTBT
GARD:0002928,OMIM,241760,Exact
GARD:0002928,Orphanet,2261,Exact
GARD:0002928,SNOMED-CT,716096005,NA
GARD:0002930,ICD-10,Q87.8,NTBT
GARD:0002930,OMIM,164220,Exact
GARD:0002930,Orphanet,2353,Exact
GARD:0002930,SNOMED-CT,721902002,NA
GARD:0002930,UMLS,C1834038,Exact
GARD:0002943,ICD-10,E79.8,NTBT
GARD:0002943,Orphanet,206428,Exact
GARD:0002943,SNOMED-CT,124275001,NA
GARD:0002943,UMLS,C0023374,Exact
GARD:0002945,ICD-10,D84.8,NTBT
GARD:0002945,OMIM,242860,BTNT
GARD:0002945,OMIM,616910,BTNT
GARD:0002945,OMIM,614069,BTNT
GARD:0002945,OMIM,616911,BTNT
GARD:0002945,Orphanet,2268,Exact
GARD:0002945,SNOMED-CT,234633000,NA
GARD:0002946,GeneticsHomeReference,https://medlineplus.gov/genetics/condition/keratitis-ichthyosis-deafness-syndrome,NA
GARD:0002946,OMIM,242150,Exact
GARD:0002946,SNOMED-CT,403780007,NA
GARD:0002946,UMLS,C1275089,NA
GARD:0002952,MeSH,C536085,Exact
GARD:0002952,OMIM,308205,BTNT
GARD:0002952,OMIM,619016,BTNT
GARD:0002952,Orphanet,2273,Exact
GARD:0002952,SNOMED-CT,403782004,NA
GARD:0002952,UMLS,C1839988,Exact
GARD:0002954,ICD-10,Q80.8,NTBT
GARD:0002954,MeSH,C536088,Exact
GARD:0002954,OMIM,146590,Exact
GARD:0002954,Orphanet,79503,Exact
GARD:0002954,SNOMED-CT,254170001,NA
GARD:0002954,UMLS,C1840296,Exact
GARD:0002954,UMLS,C0432307,Exact
GARD:0002960,OMIM,258840,Exact
GARD:0002960,Orphanet,2272,Exact
GARD:0002960,SNOMED-CT,732950006,NA
GARD:0002960,UMLS,C1850268,Exact
GARD:0002966,ICD-10,Q80.8,NTBT
GARD:0002966,MeSH,D053560,Exact
GARD:0002966,OMIM,146800,Exact
GARD:0002966,Orphanet,455,Exact
GARD:0002966,SNOMED-CT,254169002,NA
GARD:0002966,UMLS,C0432306,Exact
GARD:0002978,DiseaseOntology,080,NA
GARD:0002978,DiseaseOntology,860,NA
GARD:0002978,DiseaseOntology,507,NA
GARD:0002978,DiseaseOntology,608,NA
GARD:0002978,GeneticAlliance,3868,NA
GARD:0002978,OMIM,601631,Exact
GARD:0002978,Orphanet,98634,NTBT
GARD:0002978,UMLS,C1839928,NA
GARD:0002978,UMLS,C1866560,NA
GARD:0002978,UMLS,C1866561,NA
GARD:0002981,OMIM,242670,Exact
GARD:0002981,SNOMED-CT,233664005,NA
GARD:0002981,UMLS,C0340035,NA
GARD:0002982,OMIM,242680,Exact
GARD:0002982,SNOMED-CT,233665006,NA
GARD:0002982,UMLS,C0340036,NA
GARD:0002984,GeneticAlliance,3773,NA
GARD:0002984,OMIM,146830,Exact
GARD:0002984,UMLS,C1840266,NA
GARD:0002988,ICD-10,D82.2,Exact
GARD:0002988,ICD-11,4A01.10,NTBT
GARD:0002988,MeSH,C536020,Exact
GARD:0002988,OMIM,200900,Exact
GARD:0002988,Orphanet,935,Exact
GARD:0002988,SNOMED-CT,789777007,NA
GARD:0002988,UMLS,C2931087,Exact
GARD:0002988,UMLS,C1860168,Exact
GARD:0002989,Orphanet,2759,Exact
GARD:0002989,SNOMED-CT,771185000,NA
GARD:0002995,ICD-10,G40.4,NTBT
GARD:0002995,Orphanet,1943,Exact
GARD:0002995,SNOMED-CT,724274009,NA
GARD:0002998,ICD-10,D48.1,NTBT
GARD:0002998,OMIM,615293,BTNT
GARD:0002998,OMIM,228550,Exact
GARD:0002998,Orphanet,2591,Exact
GARD:0002998,SNOMED-CT,254146000,NA
GARD:0002998,UMLS,C0432284,Exact
GARD:0003002,ICD-10,G40.4,NTBT
GARD:0003002,Orphanet,3173,Exact
GARD:0003002,SNOMED-CT,770438007,NA
GARD:0003006,ICD-10,G60.8,NTBT
GARD:0003006,ICD-11,8C21.2,Exact
GARD:0003006,OMIM,256800,Exact
GARD:0003006,Orphanet,642,Exact
GARD:0003006,SNOMED-CT,62985007,NA
GARD:0003006,UMLS,C0020074,Exact
GARD:0003007,ICD-10,Q99.8,NTBT
GARD:0003007,MeSH,C536987,Exact
GARD:0003007,OMIM,614114,BTNT
GARD:0003007,OMIM,617598,BTNT
GARD:0003007,OMIM,257300,Exact
GARD:0003007,Orphanet,1052,Exact
GARD:0003007,SNOMED-CT,700056005,NA
GARD:0003007,UMLS,C2931286,Exact
GARD:0003007,UMLS,C1850343,Exact
GARD:0003008,ICD-10,E13,NTBT
GARD:0003008,OMIM,610549,Exact
GARD:0003008,Orphanet,2297,Exact
GARD:0003008,SNOMED-CT,237651005,NA
GARD:0003008,UMLS,C0342278,Exact
GARD:0003008,UMLS,C0342336,Exact
GARD:0003009,ICD-10,E13,NTBT
GARD:0003009,Orphanet,2298,Exact
GARD:0003009,SNOMED-CT,237652003,NA
GARD:0003009,UMLS,C0342337,Exact
GARD:0003010,ICD-10,D37.7,BTNT
GARD:0003010,ICD-10,D13.7,BTNT
GARD:0003010,ICD-10,C25.4,BTNT
GARD:0003010,MeSH,D007340,Exact
GARD:0003010,MedDRA,10022498,Exact
GARD:0003010,Orphanet,97279,Exact
GARD:0003010,UMLS,C0021670,Exact
GARD:0003012,ICD-10,Q28.1,NTBT
GARD:0003012,Orphanet,981,Exact
GARD:0003012,SNOMED-CT,722004001,NA
GARD:0003013,ICD-10,Q43.8,NTBT
GARD:0003013,MedDRA,10028210,Exact
GARD:0003013,OMIM,243150,NTBT
GARD:0003013,Orphanet,2300,Exact
GARD:0003013,SNOMED-CT,95472001,NA
GARD:0003013,UMLS,C0220744,Exact
GARD:0003017,DiseaseOntology,80681,NA
GARD:0003017,GeneticAlliance,3850,NA
GARD:0003017,OMIM,300048,Exact
GARD:0003017,UMLS,C2746068,NA
GARD:0003020,ICD-10,Q28.2,NTBT
GARD:0003020,ICD-11,8B22.40,Exact
GARD:0003020,MeSH,D002538,Exact
GARD:0003020,OMIM,108010,Exact
GARD:0003020,Orphanet,46724,Exact
GARD:0003020,SNOMED-CT,234142008,NA
GARD:0003020,UMLS,C0007772,Exact
GARD:0003020,UMLS,C0917804,Exact
GARD:0003024,ICD-10,D51.0,NTBT
GARD:0003024,MedDRA,10070440,Exact
GARD:0003024,OMIM,243320,BTNT
GARD:0003024,OMIM,261000,Exact
GARD:0003024,Orphanet,332,Exact
GARD:0003024,SNOMED-CT,234361004,NA
GARD:0003024,UMLS,C1394891,Exact
GARD:0003024,UMLS,C0340957,Exact
GARD:0003026,DiseaseOntology,507,NA
GARD:0003026,DiseaseOntology,860,NA
GARD:0003026,DiseaseOntology,080,NA
GARD:0003026,DiseaseOntology,609,NA
GARD:0003026,GeneticAlliance,3869,NA
GARD:0003026,OMIM,137600,Exact
GARD:0003026,Orphanet,98634,NTBT
GARD:0003026,UMLS,C1842031,NA
GARD:0003030,ICD-10,Q74.1,NTBT
GARD:0003030,OMIM,147891,Exact
GARD:0003030,Orphanet,1509,Exact
GARD:0003030,SNOMED-CT,720752007,NA
GARD:0003030,UMLS,C1840061,Exact
GARD:0003030,UMLS,C1868581,Exact
GARD:0003033,ICD-10,A07.3,Exact
GARD:0003033,ICD-11,1A33,Exact
GARD:0003033,MeSH,D021865,Exact
GARD:0003033,MedDRA,10023076,Exact
GARD:0003033,Orphanet,472,Exact
GARD:0003033,SNOMED-CT,371423007,NA
GARD:0003033,UMLS,C0311386,Exact
GARD:0003045,ICD-10,E75.4,NTBT
GARD:0003045,OMIM,204500,Exact
GARD:0003045,Orphanet,228349,Exact
GARD:0003045,UMLS,C1876161,Exact
GARD:0003047,ICD-10,Q77.8,NTBT
GARD:0003047,MeSH,C535797,Exact
GARD:0003047,OMIM,184252,Exact
GARD:0003047,Orphanet,93314,Exact
GARD:0003047,SNOMED-CT,111304003,NA
GARD:0003047,UMLS,C0265280,Exact
GARD:0003048,ICD-10,I45.8,NTBT
GARD:0003048,MeSH,D029593,Exact
GARD:0003048,MedDRA,10057936,Exact
GARD:0003048,OMIM,612347,BTNT
GARD:0003048,OMIM,220400,Exact
GARD:0003048,Orphanet,90647,Exact
GARD:0003048,SNOMED-CT,373905003,NA
GARD:0003048,UMLS,C0022387,Exact
GARD:0003049,ICD-10,Q77.2,NTBT
GARD:0003049,ICD-11,LD24.B1,Exact
GARD:0003049,MeSH,C537571,Exact
GARD:0003049,MedDRA,10057621,Exact
GARD:0003049,OMIM,617088,BTNT
GARD:0003049,OMIM,613819,BTNT
GARD:0003049,OMIM,615630,BTNT
GARD:0003049,OMIM,616300,BTNT
GARD:0003049,OMIM,614376,BTNT
GARD:0003049,OMIM,613091,BTNT
GARD:0003049,OMIM,615633,BTNT
GARD:0003049,OMIM,611263,BTNT
GARD:0003049,OMIM,208500,BTNT
GARD:0003049,Orphanet,474,Exact
GARD:0003049,SNOMED-CT,75049004,NA
GARD:0003049,UMLS,C0265275,Exact
GARD:0003051,ICD-10,Q87.8,NTBT
GARD:0003051,MeSH,C535881,Exact
GARD:0003051,OMIM,207620,Exact
GARD:0003051,Orphanet,1112,Exact
GARD:0003051,SNOMED-CT,733118006,NA
GARD:0003051,UMLS,C1859754,Exact
GARD:0003053,OMIM,208158,Exact
GARD:0003053,Orphanet,1485,Exact
GARD:0003053,SNOMED-CT,726620005,NA
GARD:0003053,UMLS,C1859710,Exact
GARD:0003054,ICD-10,Q79.6,NTBT
GARD:0003054,OMIM,147900,Exact
GARD:0003054,Orphanet,2295,Exact
GARD:0003054,SNOMED-CT,71322004,NA
GARD:0003054,UMLS,C0268349,Exact
GARD:0003056,ICD-10,H90.3,NTBT
GARD:0003056,OMIM,135550,Exact
GARD:0003056,Orphanet,2027,Exact
GARD:0003056,SNOMED-CT,722449007,NA
GARD:0003056,UMLS,C1851112,Exact
GARD:0003060,ICD-10,Q87.0,NTBT
GARD:0003060,MeSH,C537690,Exact
GARD:0003060,OMIM,216100,Exact
GARD:0003060,Orphanet,2319,Exact
GARD:0003060,SNOMED-CT,721874001,NA
GARD:0003060,UMLS,C0796099,Exact
GARD:0003062,ICD-10,Q87.8,NTBT
GARD:0003062,MeSH,C537694,Exact
GARD:0003062,OMIM,601427,Exact
GARD:0003062,Orphanet,2321,Exact
GARD:0003062,SNOMED-CT,403838000,NA
GARD:0003062,UMLS,C1832362,Exact
GARD:0003065,ICD-10,D12.6,NTBT
