GardID,DataSource,SourceID,ClassificationLevel,DisorderType,SourceName,SourceSynonym,OmimMember,ParentOrphaCode,ParentOrphaName,ParentGardID,RdRequestID
GARD:0016714,Orphanet,79312,Subtype of disorder,[Clinical subtype],Vitamin B12-unresponsive methylmalonic acidemia type mut-,"[Partial deficiency of methylmalonyl-CoA mutase, Vitamin B12-unresponsive methylmalonic aciduria type mut-]",[251000],,,,
GARD:0010472,Orphanet,79314,Disorder,[Disease],L-2-hydroxyglutaric aciduria,"[L-2-HGA, L-2-hydroxyglutaric acidemia]",[236792],,,,
GARD:0005661,Orphanet,79315,Disorder,[Disease],D-2-hydroxyglutaric aciduria,"[D-2-HGA, D-2-hydroxyglutaric acidemia]","[600721, 613657]",,,,
GARD:0009826,Orphanet,79318,Disorder,[Disease],PMM2-CDG,"[CDG syndrome type Ia, CDG-Ia, CDG1A, Carbohydrate deficient glycoprotein syndrome type Ia, Congenital disorder of glycosylation type 1a, Congenital disorder of glycosylation type Ia, Phosphomannomutase 2 deficiency]",[212065],,,,
GARD:0009830,Orphanet,79319,Disorder,[Disease],MPI-CDG,"[CDG syndrome type Ib, CDG-Ib, CDG1B, Carbohydrate deficient glycoprotein syndrome type Ib, Congenital disorder of glycosylation type 1b, Congenital disorder of glycosylation type Ib, Phosphomannose isomerase deficiency]",[602579],,,,
GARD:0009829,Orphanet,79320,Disorder,[Disease],ALG6-CDG,"[CDG syndrome type Ic, CDG-Ic, CDG1C, Carbohydrate deficient glycoprotein syndrome type Ic, Congenital disorder of glycosylation type 1c, Congenital disorder of glycosylation type Ic, Glucosyltransferase 1 deficiency]",[603147],,,,
GARD:0009827,Orphanet,79321,Disorder,[Disease],ALG3-CDG,"[CDG syndrome type Id, CDG-Id, CDG1D, Carbohydrate deficient glycoprotein syndrome type Id, Congenital disorder of glycosylation type 1d, Congenital disorder of glycosylation type Id, Mannosyltransferase 6 deficiency]",[601110],,,,
GARD:0009831,Orphanet,79322,Disorder,[Disease],DPM1-CDG,"[CDG syndrome type Ie, CDG-Ie, CDG1E, Carbohydrate deficient glycoprotein syndrome type Ie, Congenital disorder of glycosylation type 1e, Congenital disorder of glycosylation type Ie, Dol-P-mannosyltransferase deficiency]",[608799],,,,
GARD:0009832,Orphanet,79323,Disorder,[Disease],MPDU1-CDG,"[CDG syndrome type If, CDG-If, CDG1F, Carbohydrate deficient glycoprotein syndrome type If, Congenital disorder of glycosylation type 1f, Congenital disorder of glycosylation type If]",[609180],,,,
GARD:0009833,Orphanet,79324,Disorder,[Disease],ALG12-CDG,"[CDG syndrome type Ig, CDG-Ig, CDG1G, Carbohydrate deficient glycoprotein syndrome type Ig, Congenital disorder of glycosylation type 1g, Congenital disorder of glycosylation type Ig, Mannosyltransferase 8 deficiency]",[607143],,,,
GARD:0009834,Orphanet,79325,Disorder,[Disease],ALG8-CDG,"[CDG syndrome type Ih, CDG-Ih, CDG1H, Carbohydrate deficient glycoprotein syndrome type Ih, Congenital disorder of glycosylation type 1h, Congenital disorder of glycosylation type Ih, Glucosyltransferase 2 deficiency]",[608104],,,,
GARD:0009836,Orphanet,79326,Disorder,[Disease],ALG2-CDG,"[CDG syndrome type Ii, CDG-Ii, CDG1I, Carbohydrate deficient glycoprotein syndrome type Ii, Congenital disorder of glycosylation type 1i, Congenital disorder of glycosylation type Ii, Mannosyltransferase 2 deficiency]",[607906],,,,
GARD:0009838,Orphanet,79327,Disorder,[Disease],ALG1-CDG,"[CDG syndrome type Ik, CDG-Ik, CDG1K, Carbohydrate deficient glycoprotein syndrome type Ik, Congenital disorder of glycosylation type 1k, Congenital disorder of glycosylation type Ik, Mannosyltransferase 1 deficiency]",[608540],,,,
GARD:0009839,Orphanet,79328,Disorder,[Disease],ALG9-CDG,"[CDG syndrome type IL, CDG-IL, CDG1L, Carbohydrate deficient glycoprotein syndrome type IL, Congenital disorder of glycosylation type 1L, Mannosyltransferase 7-9 deficiency]","[263210, 608776]",,,,
GARD:0009828,Orphanet,79329,Disorder,[Disease],MGAT2-CDG,"[CDG syndrome type IIa, CDG-IIa, CDG2A, Carbohydrate deficient glycoprotein syndrome type IIa, Congenital disorder of glycosylation type 2a, Congenital disorder of glycosylation type IIa, N-acetylglucosaminyltransferase 2 deficiency]",[212066],,,,
GARD:0010767,Orphanet,79330,Disorder,[Disease],MOGS-CDG,"[CDG syndrome type IIb, CDG-IIb, CDG2B, Carbohydrate deficient glycoprotein syndrome type IIb, Congenital disorder of glycosylation type 2b, Congenital disorder of glycosylation type IIb, Glucosidase 1 deficiency]",[606056],,,,
GARD:0009841,Orphanet,79332,Disorder,[Disease],B4GALT1-CDG,"[Beta-1,4-galactosyltransferase deficiency, CDG syndrome type IId, CDG-IId, CDG2D, Carbohydrate deficient glycoprotein syndrome type IId, Congenital disorder of glycosylation type 2d, Congenital disorder of glycosylation type IId]",[607091],,,,
GARD:0009842,Orphanet,79333,Disorder,[Disease],COG7-CDG,"[CDG syndrome type IIe, CDG-IIe, CDG2E, Carbohydrate deficient glycoprotein syndrome type IIe, Congenital disorder of glycosylation type 2e, Congenital disorder of glycosylation type IIe]",[608779],,,,
GARD:0001296,Orphanet,79345,Disorder,[Malformation syndrome],Brachytelephalangic chondrodysplasia punctata,,"[302950, 602497]",,,,
GARD:0016715,Orphanet,79346,Disorder,[Malformation syndrome],"Chondrodysplasia punctata, tibial-metacarpal type",,[118651],,,,
GARD:0016716,Orphanet,79347,Disorder,[Malformation syndrome],"Chondrodysplasia punctata, Toriello type",[Toriello-Higgins-Miller syndrome],[215105],,,,
GARD:0016717,Orphanet,79350,Subtype of disorder,[Etiological subtype],"3-phosphoserine phosphatase deficiency, infantile/juvenile form","[PSPH deficiency, infantile/juvenile form]",[614023],,,,
GARD:0016718,Orphanet,79351,Subtype of disorder,[Etiological subtype],"3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form","[PHGDH deficiency, infantile/juvenile form]",[601815],,,,
GARD:0018984,Orphanet,79353,Group of disorders,[Category],Epidermal disease,,,,,,
GARD:0018985,Orphanet,79354,Group of disorders,[Category],Ichthyosis,,,,,,
GARD:0018986,Orphanet,79355,Group of disorders,[Category],Erythrokeratoderma,,,,,,
GARD:0018987,Orphanet,79356,Group of disorders,[Category],Acrokeratoderma,,,,,,
GARD:0018988,Orphanet,79357,Group of disorders,[Category],Hereditary palmoplantar keratoderma,"[Hereditary PPK, Hereditary keratosis palmoplantaris, Hereditary palmoplantar hyperkeratosis]",,,,,
GARD:0018989,Orphanet,79358,Group of disorders,[Category],Porokeratosis,,,,,,
GARD:0018990,Orphanet,79359,Group of disorders,[Category],Other epidermal disorder,,,,,,
GARD:0018991,Orphanet,79360,Group of disorders,[Category],Other genetic epidermal disease,,,,,,
GARD:0018992,Orphanet,79361,Group of disorders,[Category],Inherited epidermolysis bullosa,"[Epidermolysis bullosa hereditaria, Hereditary epidermolysis bullosa]",,,,,
GARD:0018993,Orphanet,79362,Group of disorders,[Category],Epidermal appendage anomaly,,,,,,
GARD:0018994,Orphanet,79363,Group of disorders,[Category],Hair anomaly,,,,,,
GARD:0018995,Orphanet,79364,Group of disorders,[Category],Alopecia,,,,,,
GARD:0018996,Orphanet,79365,Group of disorders,[Category],Rare disorder with hypertrichosis,,,,,,
GARD:0018997,Orphanet,79366,Group of disorders,[Category],Isolated hair shaft abnormality,,,,,,
GARD:0018998,Orphanet,79367,Group of disorders,[Category],Syndromic hair shaft abnormality,,,,,,
GARD:0018999,Orphanet,79368,Group of disorders,[Category],Nail anomaly,,,,,,
GARD:0019000,Orphanet,79369,Group of disorders,[Category],Isolated nail anomaly,,,,,,
GARD:0019001,Orphanet,79370,Group of disorders,[Category],Syndromic nail anomaly,,,,,,
GARD:0019002,Orphanet,79372,Group of disorders,[Category],Sebaceous gland anomaly,,,,,,
GARD:0006317,Orphanet,79373,Group of disorders,[Category],Ectodermal dysplasia syndrome,[Ectodermal dysplasia],,,,,
GARD:0019003,Orphanet,79374,Group of disorders,[Category],Pigmentation anomaly of the skin,,,,,,
GARD:0019004,Orphanet,79375,Group of disorders,[Category],Hyperpigmentation of the skin,,,,,,
GARD:0019005,Orphanet,79376,Group of disorders,[Category],Hypopigmentation of the skin,,,,,,
GARD:0019006,Orphanet,79377,Group of disorders,[Category],Dermis disorder,,,,,,
GARD:0019007,Orphanet,79378,Group of disorders,[Category],Dermis elastic tissue disorder,,,,,,
GARD:0019008,Orphanet,79379,Group of disorders,[Category],Skin vascular disease,,,,,,
GARD:0019009,Orphanet,79380,Group of disorders,[Category],Mixed dermis disorder,,,,,,
GARD:0019010,Orphanet,79381,Group of disorders,[Category],Other dermis disorder,,,,,,
GARD:0019011,Orphanet,79382,Group of disorders,[Category],Subcutaneous tissue disease,,,,,,
GARD:0019012,Orphanet,79384,Group of disorders,[Category],Rare urticaria,,,,,,
GARD:0019013,Orphanet,79385,Group of disorders,[Category],Unclassified genetic skin disorder,,,,,,
GARD:0019014,Orphanet,79386,Group of disorders,[Category],Rare skin tumor or hamartoma,,,,,,
GARD:0019015,Orphanet,79387,Group of disorders,[Category],Metabolic disease with skin involvement,,,,,,
GARD:0019016,Orphanet,79388,Group of disorders,[Category],Mucopolysaccharidosis with skin involvement,[MPS with skin involvement],,,,,
GARD:0019017,Orphanet,79389,Group of disorders,[Category],Premature aging,,,,,,
GARD:0019018,Orphanet,79390,Group of disorders,[Category],Rare photodermatosis,[Rare skin photosensitivity],,,,,
GARD:0019019,Orphanet,79391,Group of disorders,[Category],Immune deficiency with skin involvement,,,,,,
GARD:0009736,Orphanet,79394,Disorder,[Disease],Congenital non-bullous ichthyosiform erythroderma,"[CIE, Erythrodermic ichthyosis, Non-bullous congenital ichthyosiform erythroderma]","[615023, 606545, 615024, 612281, 242100, 615022]",,,,
GARD:0016719,Orphanet,79395,Disorder,[Disease],Keratoderma hereditarium mutilans with ichthyosis,"[Camisa disease, Keratoderma-ichthyosiform dermatosis-elevated beta-glucuronidase syndrome, Loricrin keratoderma, Vohwinkel syndrome with ichthyosis]",[604117],,,,
GARD:0002141,Orphanet,79396,Disorder,[Disease],"Autosomal dominant generalized epidermolysis bullosa simplex, severe form","[Autosomal dominant generalized EBS, severe form, Epidermolysis bullosa simplex herpetiformis, Epidermolysis bullosa simplex, Dowling-Meara type]",[131760],,,,
GARD:0009737,Orphanet,79397,Disorder,[Disease],Epidermolysis bullosa simplex with mottled pigmentation,"[EBS with mottled pigmentation, EBS-MP]",[131960],,,,
GARD:0002147,Orphanet,79399,Disorder,[Disease],"Autosomal dominant generalized epidermolysis bullosa simplex, intermediate form","[Autosomal dominant generalized EBS, intermediate form, Epidermolysis bullosa simplex, Koebner type, Epidermolysis bullosa simplex, Köbner type]",[131900],,,,
GARD:0002146,Orphanet,79400,Disorder,[Disease],Localized epidermolysis bullosa simplex,"[EBS-loc, Epidermolysis bullosa simplex of palms and soles, Epidermolysis bullosa simplex, Weber-Cockayne type, Localized EBS]",[131800],,,,
GARD:0002148,Orphanet,79401,Disorder,[Disease],PLEC-related intermediate epidermolysis bullosa simplex without extracutaneous involvement,[PLEC-related intermediate EBS without extracutaneous involvement],[131950],,,,
GARD:0012922,Orphanet,79402,Disorder,[Disease],Intermediate generalized junctional epidermolysis bullosa,"[Generalized atrophic benign epidermolysis bullosa, Generalized junctional epidermolysis bullosa, non-Herlitz type, Intermediate generalized JEB, Junctional epidermolysis bullosa generalisata mitis, Junctional epidermolysis bullosa, Disentis type]",[226650],,,,
GARD:0009694,Orphanet,79403,Disorder,[Disease],Junctional epidermolysis bullosa with pyloric atresia,"[Carmi syndrome, JEB with pyloric atresia, JEB-PA]",[226730],,,,
GARD:0002153,Orphanet,79404,Disorder,[Disease],Severe generalized junctional epidermolysis bullosa,"[Epidermolysis bullosa letalis, JEB-H, Junctional epidermolysis bullosa generalisata gravis, Junctional epidermolysis bullosa, Herlitz type, Junctional epidermolysis bullosa, Herlitz-Pearson type, Severe generalized JEB]",[226700],,,,
GARD:0002143,Orphanet,79405,Disorder,[Disease],Junctional epidermolysis bullosa inversa,"[JEB inversa, JEB-I]",[226650],,,,
GARD:0012921,Orphanet,79406,Disorder,[Disease],Late-onset junctional epidermolysis bullosa,"[Epidermolysis bullosa progressiva, JEB-lo, Late-onset JEB]",,,,,
GARD:0006308,Orphanet,79408,Disorder,[Disease],"Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form","[Autosomal recessive dystrophic epidermolysis bullosa generalisata gravis, Autosomal recessive dystrophic epidermolysis bullosa, Hallopeau-Siemens type, Generalized RDEB, severe form, RDEB generalisata gravis, RDEB, Hallopeau-Siemens type, Severe generalized RDEB]",[226600],,,,
GARD:0016720,Orphanet,79409,Disorder,[Disease],Recessive dystrophic epidermolysis bullosa inversa,"[RDEB inversa, RDEB-I]",[226600],,,,
GARD:0002155,Orphanet,79410,Subtype of disorder,[Clinical subtype],"Localized dystrophic epidermolysis bullosa, pretibial form","[DEB-Pt, Localized DEB, pretibial form]",[131850],,,,
GARD:0010010,Orphanet,79411,Disorder,[Disease],Self-improving dystrophic epidermolysis bullosa,"[Self-improving DEB, Transient bullous dermolysis of the newborn]",[131705],,,,
GARD:0013025,Orphanet,79414,Disorder,[Disease],Woolly hair nevus,[Wooly hair nevus],[162900],,,,
GARD:0006643,Orphanet,79430,Disorder,[Disease],Hermansky-Pudlak syndrome,[HPS],"[614072, 203300, 614171, 619172, 614073, 614076, 608233, 614077, 614074, 617050, 614075]",,,,
GARD:0016721,Orphanet,79431,Subtype of disorder,[Clinical subtype],Oculocutaneous albinism type 1A,"[OCA1A, Tyrosinase-negative oculocutaneous albinism]",[203100],,,,
GARD:0004038,Orphanet,79432,Disorder,[Disease],Oculocutaneous albinism type 2,[OCA2],[203200],,,,
GARD:0004039,Orphanet,79433,Disorder,[Disease],Oculocutaneous albinism type 3,"[OCA3, Red oculocutaneous albinism, Rufous oculocutaneous albinism, Xanthous oculocutaneous albinism]",[203290],,,,
GARD:0000594,Orphanet,79434,Subtype of disorder,[Clinical subtype],Oculocutaneous albinism type 1B,"[OCA1B, Oculocutaneous albinism, Amish type, Platinum oculocutaneous albinism, Yellow oculocutaneous albinism]",[606952],,,,
GARD:0016722,Orphanet,79435,Disorder,[Disease],Oculocutaneous albinism type 4,[OCA4],[606574],,,,
GARD:0007486,Orphanet,79443,Disorder,[Disease],Pseudohypoparathyroidism type 1A,"[AHO-PHP syndrome Ia, Albright hereditary osteodystrophy-PHP syndrome Ia]",[103580],,,,
GARD:0010681,Orphanet,79444,Disorder,[Disease],Pseudohypoparathyroidism type 1C,,[612462],,,,
GARD:0007860,Orphanet,79445,Disorder,[Disease],Pseudopseudohypoparathyroidism,"[AHO-PPHP syndrome, Albright hereditary osteodystrophy-PPHP syndrome]",[612463],,,,
GARD:0004573,Orphanet,79447,Disorder,[Malformation syndrome],X-linked lethal multiple pterygium syndrome,,[312150],,,,
GARD:0007220,Orphanet,79452,Disorder,[Disease],Milroy disease,"[Hereditary lymphedema type I, Nonne-Milroy lymphedema]","[613480, 153100, 615907, 611944]",,,,
GARD:0012687,Orphanet,79455,Disorder,[Disease],Cutaneous mastocytoma,"[Cutaneous local mastocytoma, Multiple mastocytoma, Solitary mastocytoma]",,,,,
GARD:0012686,Orphanet,79456,Disorder,[Disease],Diffuse cutaneous mastocytosis,"[DCM, Diffuse cutaneous maculopapulous mastocytosis]",,,,,
GARD:0016723,Orphanet,79457,Disorder,[Disease],Maculopapular cutaneous mastocytosis,[Urticaria pigmentosa],[154800],,,,
GARD:0005484,Orphanet,79466,Subtype of disorder,[Clinical subtype],Inflammatory linear verrucous epidermal nevus,[ILVEN],,,,,
GARD:0019020,Orphanet,79467,Subtype of disorder,[Clinical subtype],Verrucous nevus,,,,,,
GARD:0005485,Orphanet,79468,Subtype of disorder,[Clinical subtype],Acanthokeratolytic verrucous nevus,,,,,,
GARD:0007848,Orphanet,79473,Disorder,[Disease],Porphyria variegata,"[Protoporphyrinogen oxidase deficiency, Variegate porphyria]",[176200],,,,
GARD:0011910,Orphanet,79474,Disorder,[Disease],Atypical Werner syndrome,[Atypical progeroid syndrome],,,,,
GARD:0002566,Orphanet,79476,Subtype of disorder,[Clinical subtype],Griscelli syndrome type 1,"[Griscelli-Pruniéras syndrome type 1, Hypopigmentation-neurologic impairment syndrome]",[214450],,,,
GARD:0004483,Orphanet,79477,Subtype of disorder,[Clinical subtype],Griscelli syndrome type 2,"[Griscelli-Pruniéras syndrome type 2, Hypopigmentation-immunodeficiency with or without neurologic impairment syndrome]",[607624],,,,
GARD:0009715,Orphanet,79478,Subtype of disorder,[Clinical subtype],Griscelli syndrome type 3,[Griscelli-Pruniéras syndrome type 3],[609227],,,,
GARD:0019021,Orphanet,79479,Disorder,[Disease],Pemphigus vegetans,,,,,,
GARD:0019022,Orphanet,79480,Disorder,[Disease],Pemphigus erythematosus,"[Seborrheic pemphigus, Senear-Usher syndrome]",,,,,
GARD:0007354,Orphanet,79481,Disorder,[Disease],Pemphigus foliaceus,,,,,,
GARD:0019023,Orphanet,79483,Subtype of disorder,[Clinical subtype],Phakomatosis cesioflammea,[Phakomatosis pigmentovascularis type 2],,,,,
GARD:0019024,Orphanet,79484,Subtype of disorder,[Clinical subtype],Phakomatosis cesiomarmorata,[Phakomatosis pigmentovascularis type 5],,,,,
GARD:0019025,Orphanet,79485,Subtype of disorder,[Clinical subtype],Phakomatosis spilorosea,[Phakomatosis pigmentovascularis type 3],,,,,
GARD:0006010,Orphanet,79489,Disorder,[Malformation syndrome],Macrocystic lymphatic malformation,"[Cavernous lymphangioma, Cavernous lymphatic malformation, Macrocystic lymphangioma]",,,,,
GARD:0013020,Orphanet,79490,Disorder,[Malformation syndrome],Microcystic lymphatic malformation,"[Capillary lymphangioma, Capillary lymphatic malformation, Cutaneous lymphangioma circumscriptum, Microcystic infiltrating lymphatic malformation, Microcystic lymphangioma, Superficial lymphangioma, Superficial lymphatic malformation]",,,,,
GARD:0019026,Orphanet,79492,Disorder,[Disease],Pili gemini,[Pili multigemini],,,,,
GARD:0010179,Orphanet,79493,Disorder,[Disease],Brooke-Spiegler syndrome,[CYLD cutaneous syndrome],"[132700, 612099, 601606, 605041]",,,,
GARD:0002863,Orphanet,79495,Subtype of disorder,[Clinical subtype],X-linked congenital generalized hypertrichosis,"[Congenital generalized hypertrichosis, Macias-Flores type, Macias Flores-Garcia Cruz-Rivera syndrome]",[307150],,,,
GARD:0004732,Orphanet,79499,Disorder,[Malformation syndrome],Autosomal dominant deafness-onychodystrophy syndrome,"[Autosomal dominant hearing loss-onychodystrophy syndrome, DDOD syndrome]",[124480],,,,
