GardID,DataSource,SourceID,ClassificationLevel,DisorderType,Name,Synonym
GARD:0003390,Orphanet,ORPHA:444,Disorder,Disease,Marie Unna hereditary hypotrichosis,"Hypotrichosis, Marie Unna type|MUHH|Marie Unna congenital hypotrichosis"
GARD:0003395,Orphanet,ORPHA:2717,Disorder,Malformation syndrome,Oculotrichoanal syndrome,MOTA syndrome|Manitoba oculotrichoanal syndrome|Marles syndrome|Marles-Greenberg-Persaud syndrome
GARD:0003396,Orphanet,ORPHA:2763,Disorder,Malformation syndrome,Osteocraniostenosis,Gracile bone dysplasia|Osteocraniosplenic syndrome
GARD:0003399,Orphanet,ORPHA:1423,Disorder,Malformation syndrome,Lethal recessive chondrodysplasia,Maroteaux-Stanescu-Cousin syndrome
GARD:0003401,Orphanet,ORPHA:2464,Disorder,Malformation syndrome,"Marfanoid syndrome, De Silva type",
GARD:0003406,Orphanet,ORPHA:1387,Disorder,Malformation syndrome,Cataract-intellectual disability-hypogonadism syndrome,Martsolf syndrome
GARD:0003409,Orphanet,ORPHA:2135,Disorder,Malformation syndrome,Hennekam-Beemer syndrome,Mastocytosis-short stature-deafness syndrome|Mastocytosis-short stature-hearing loss syndrome
GARD:0003413,Orphanet,ORPHA:2209,Disorder,Malformation syndrome,Maternal phenylketonuria,Hyperphenylalaninemic embryopathy|Maternal PKU|Maternal hyperphenylalaninemia|Phenylketonuric embryopathy
GARD:0003418,Orphanet+OMIM,OMIM:125850,Subtype of disorder,Disease subtype,"Maturity-onset diabetes of the young, type 1","Mody, type 1|mild juvenile diabetes mellitus"
GARD:0003424,Orphanet,ORPHA:2471,Disorder,Malformation syndrome,McDonough syndrome,
GARD:0003426,Orphanet,ORPHA:168624,Disorder,Malformation syndrome,"Familial scaphocephaly syndrome, McGillivray type",Scaphocephaly-macrocephaly-maxillary retrusion-intellectual disability syndrome
GARD:0003427,Orphanet,ORPHA:2473,Disorder,Malformation syndrome,McKusick-Kaufman syndrome,Hydrometrocolpos-postaxial polydactyly syndrome|Kaufman-Mckusick syndrome
GARD:0003430,Orphanet,ORPHA:2001,Disorder,Malformation syndrome,Cleft lip/palate-intestinal malrotation-cardiopathy syndrome,McPherson-Clemens syndrome
GARD:0003432,Orphanet,ORPHA:3097,Disorder,Malformation syndrome,Meacham syndrome,Meacham-Winn-Culler syndrome|Rhabdomyomatous dysplasia-cardiopathy-genital anomalies syndrome
GARD:0003436,Orphanet,ORPHA:564,Disorder,Malformation syndrome,Meckel syndrome,Dysencephalia splanchnocystica|Meckel-Gruber syndrome
GARD:0003438,Orphanet,ORPHA:2476,Disorder,Malformation syndrome,Dysraphism-cleft lip/palate-limb reduction defects syndrome,Medeira-Dennis-Donnai syndrome
GARD:0003439,Orphanet,ORPHA:1993,Disorder,Malformation syndrome,Pai syndrome,Median cleft of the upper lip-corpus callosum lipoma-midline facial cutaneous polyps syndrome
GARD:0003440,Orphanet,ORPHA:2699,Disorder,Malformation syndrome,Median nodule of the upper lip,
GARD:0003442,Orphanet,ORPHA:2241,Disorder,Malformation syndrome,Megacystis-microcolon-intestinal hypoperistalsis syndrome,Berdon syndrome|MMIHS|Megacystis-microcolon-intestinal hypoperistalsis-hydronephrosis syndrome
GARD:0003443,Orphanet,ORPHA:2604,Disorder,Disease,Familial visceral myopathy,Familial hollow visceral myopathy|Hereditary hollow visceral myopathy|Megaduodenum and/or megacystis
GARD:0003445,Orphanet,ORPHA:2478,Disorder,Disease,Megalencephalic leukoencephalopathy with subcortical cysts,MLC|Megalencephalic leukodystrophy|Megalencephaly-cystic leukodystrophy syndrome|Vacuolating megalencephalic leukoencephalopathy with subcortical cysts|Van der Knaap syndrome
GARD:0003448,Orphanet,ORPHA:2479,Disorder,Malformation syndrome,Megalocornea-intellectual disability syndrome,MMR syndrome|Neuhäuser syndrome
GARD:0003449,Orphanet,ORPHA:3038,Disorder,Malformation syndrome,Delayed speech-facial asymmetry-strabismus-ear lobe creases syndrome,Mehes syndrome
GARD:0003451,Orphanet,ORPHA:2196,Subtype of disorder,Clinical subtype,Primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement,FHHNC with severe ocular involvement|Hypercalciuria-bilateral macular coloboma syndrome|Meier-Blumberg-Imahorn syndrome
GARD:0003460,Orphanet,ORPHA:618,Disorder,Disease,Familial melanoma,
GARD:0003462,Orphanet,ORPHA:2482,Disorder,Malformation syndrome,Melhem-Fahl syndrome,
GARD:0003475,Orphanet,ORPHA:93969,Disorder,Morphological anomaly,Myelomeningocele,
GARD:0003480,Orphanet,ORPHA:66625,Disorder,Malformation syndrome,Cerebrooculonasal syndrome,
GARD:0003482,Orphanet,ORPHA:1236,Disorder,Malformation syndrome,Severe microbrachycephaly-intellectual disability-athetoid cerebral palsy syndrome,
GARD:0003485,Orphanet,ORPHA:3079,Disorder,Malformation syndrome,"Intellectual disability, Buenos-Aires type",Mutchinick syndrome
GARD:0003491,Orphanet,ORPHA:2139,Disorder,Malformation syndrome,Hernández-Aguirre Negrete syndrome,Intellectual disability-epilepsy-bulbous nose syndrome
GARD:0003505,Orphanet,ORPHA:404473,Disorder,Malformation syndrome,Severe intellectual disability-progressive spastic diplegia syndrome,CTNNB1 syndrome
GARD:0003506,Orphanet,ORPHA:3077,Disorder,Malformation syndrome,X-linked intellectual disability-psychosis-macroorchidism syndrome,Lindsay-Burn syndrome|PPM-X
GARD:0003514,Orphanet,ORPHA:3074,Disorder,Malformation syndrome,Intellectual disability-short stature-hypertelorism syndrome,Stoll-Géraudel-Chauvin syndrome
GARD:0003519,Orphanet,ORPHA:1240,Disorder,Disease,Metaphyseal acroscyphodysplasia,Bellini syndrome|Intellectual disability-short stature-wedge-shaped epiphyses of knees syndrome
GARD:0003520,Orphanet,ORPHA:1436,Disorder,Malformation syndrome,X-linked skeletal dysplasia-intellectual disability syndrome,Christian syndrome
GARD:0003521,Orphanet+OMIM,OMIM:309580,Subtype of disorder,Malformation syndrome subtype,"Intellectual disability-hypotonic facies syndrome, x-linked, 1","xlmr-hypotonic facies syndrome|carpenter-waziri syndrome|smith-fineman-myers syndrome 1|sfms|holmes-gang syndrome|Mental retardation-hypotonic facies syndrome, x-linked, 1|chudley-lowry syndrome"
GARD:0003523,Orphanet,ORPHA:1891,Disorder,Malformation syndrome,Intellectual disability-spasticity-ectrodactyly syndrome,Jancar syndrome
GARD:0003524,Orphanet,ORPHA:2557,Disorder,Malformation syndrome,Mietens syndrome,"Intellectual disability, Mietens-Weber type"
GARD:0003530,Orphanet,ORPHA:3080,Disorder,Malformation syndrome,"Intellectual disability, Wolff type",Wolff-Zimmermann syndrome
GARD:0003531,Orphanet,ORPHA:3057,Disorder,Disease,Monoamine oxidase A deficiency,Brunner syndrome
GARD:0003537,Orphanet,ORPHA:1193,Disorder,Malformation syndrome,Atkin-Flaitz syndrome,"X-linked intellectual disability, Atkin type"
GARD:0003552,Orphanet,ORPHA:2631,Disorder,Malformation syndrome,Mesomelic dwarfism-cleft palate-camptodactyly syndrome,"Mesomelic dysplasia, Kozlowski-Reardon type|Mesomelic dysplasia, Reardon type|Reardon-Hall-Slaney syndrome"
GARD:0003553,Orphanet,ORPHA:2632,Disorder,Malformation syndrome,Langer mesomelic dysplasia,"Mesomelic dwarfism, Langer type"
GARD:0003554,Orphanet,ORPHA:2633,Disorder,Malformation syndrome,"Mesomelic dysplasia, Nievergelt type","Mesomelic dwarfism, Nievergelt type|Nievergelt syndrome"
GARD:0003555,Orphanet,ORPHA:2634,Disorder,Malformation syndrome,"Mesomelic dwarfism, Reinhardt-Pfeiffer type",Reinhardt-Pfeiffer mesomelic dysplasia|Reinhardt-Pfeiffer syndrome
GARD:0003559,Orphanet,ORPHA:2498,Disorder,Morphological anomaly,Syndactyly type 8,Fusion of metacarpals 4 and 5
GARD:0003560,Orphanet,ORPHA:2499,Disorder,Malformation syndrome,Metachondromatosis,
GARD:0003562,Orphanet,ORPHA:1040,Disorder,Disease,Metaphyseal anadysplasia,Maroteaux-Verloes-Stanescu syndrome|Regressive metaphyseal dysplasia
GARD:0003563,Orphanet,ORPHA:2501,Disorder,Disease,"Metaphyseal chondrodysplasia, Spahr type",
GARD:0003566,Orphanet,ORPHA:2502,Disorder,Malformation syndrome,Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome,Metaphyseal dysostosis-intellectual disability-conductive hearing loss syndrome
GARD:0003568,Orphanet,ORPHA:2504,Disorder,Malformation syndrome,Metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome,
GARD:0003571,Orphanet,ORPHA:2635,Disorder,Disease,Metatropic dysplasia,Metatropic dwarfism
GARD:0003573,Orphanet,ORPHA:1923,Disorder,Malformation syndrome,Methimazole embryofetopathy,MMI/CMZ embryofetopathy|MMI/CMZ embryopathy|Methimazole/carbimazole embryofetopathy|Methimazole/carbimazole embryopathy
GARD:0003575,Orphanet,ORPHA:1917,Disorder,Malformation syndrome,Fetal methylmercury syndrome,Methyl mercury antenatal infection|Minamata disease
GARD:0003576,Orphanet,ORPHA:2169,Subtype of disorder,Clinical subtype,Methylcobalamin deficiency type cblE,Functional methionine synthase deficiency type cblE
GARD:0003577,Orphanet,ORPHA:2170,Subtype of disorder,Clinical subtype,Methylcobalamin deficiency type cblG,Functional methionine synthase deficiency type cblG
GARD:0003579,Orphanet,ORPHA:26,Disorder,Disease,Methylmalonic acidemia with homocystinuria,Combined defect in adenosylcobalamin and methylcobalamin synthesis|Methylmalonic aciduria with homocystinuria
GARD:0003582,Orphanet,ORPHA:79283,Subtype of disorder,Clinical subtype,"Methylmalonic acidemia with homocystinuria, type cblD","CblD defect|Cobalamin D defect|Combined defect in adenosylcobalamin and methylcobalamin synthesis, type cblD|Methylmalonic aciduria with homocystinuria, type cblD"
GARD:0003584,Orphanet,ORPHA:79284,Subtype of disorder,Clinical subtype,Methylmalonic acidemia with homocystinuria type cblF,"CblF defect|Cobalamin F defect|Combined defect in adenosylcobalamin and methylcobalamin synthesis, type cblF|Lysosomal membrane cobalamin transporter deficiency|Methylmalonic aciduria with homocystinuria, type cblF"
GARD:0003586,Orphanet,ORPHA:27,Disorder,Disease,Vitamin B12-unresponsive methylmalonic acidemia,Methylmalonyl-CoA mutase deficiency|Methylmalonyl-Coenzyme A mutase deficiency|Vitamin B12-unresponsive methylmalonic aciduria
GARD:0003588,Orphanet,ORPHA:29,Subtype of disorder,Clinical subtype,Mevalonic aciduria,Complete mevalonate kinase deficiency|MVA
GARD:0003589,Orphanet,ORPHA:2505,Disorder,Disease,Multiple benign circumferential skin creases on limbs,"CCSF|Circumferential skin creases, Kunze type|Congenital circumferential skin folds|Kunze-Riehm syndrome"
GARD:0003596,Orphanet,ORPHA:2511,Disorder,Malformation syndrome,Microbrachycephaly-ptosis-cleft lip syndrome,Richieri Costa-Guion Almeida-Ramos syndrome
GARD:0003602,Orphanet,ORPHA:2643,Disorder,Malformation syndrome,"Microcephalic primordial dwarfism, Toriello type",
GARD:0003603,Orphanet,ORPHA:199642,Disorder,Malformation syndrome,Isolated congenital microcephaly,
GARD:0003604,Orphanet,ORPHA:2513,Disorder,Malformation syndrome,Microcephaly-albinism-digital anomalies syndrome,Castro Gago-Pombo-Novo syndrome
GARD:0003605,Orphanet,ORPHA:2514,Subtype of disorder,Etiological subtype,Autosomal dominant primary microcephaly,
GARD:0003607,Orphanet,ORPHA:2523,Disorder,Malformation syndrome,Microcephaly-brain defect-spasticity-hypernatremia syndrome,Franek-Bocker-Kahlen syndrome
GARD:0003609,Orphanet,ORPHA:2515,Disorder,Malformation syndrome,Microcephaly-cardiomyopathy syndrome,Winship-Viljoen-Leary syndrome
GARD:0003610,Orphanet,ORPHA:2522,Disorder,Malformation syndrome,Microcephaly-cervical spine fusion anomalies syndrome,
GARD:0003615,Orphanet,ORPHA:2172,Disorder,Malformation syndrome,Microcephaly-glomerulonephritis-marfanoid habitus syndrome,
GARD:0003617,Orphanet,ORPHA:2558,Disorder,Malformation syndrome,Mikati-Najjar-Sahli syndrome,Microcephaly-hypergonadotropic hypogonadism-short stature syndrome
GARD:0003622,Orphanet,ORPHA:2526,Disorder,Malformation syndrome,Microcephaly-lymphedema-chorioretinopathy syndrome,MLCRD
GARD:0003627,Orphanet,ORPHA:2528,Disorder,Malformation syndrome,"Microcephaly-microcornea syndrome, Seemanova type",Seemanova-Lesny syndrome
GARD:0003635,Orphanet,ORPHA:566,Disorder,Malformation syndrome,Congenital microcoria,Congenital miosis
GARD:0003637,Orphanet,ORPHA:2536,Disorder,Malformation syndrome,Microcornea-glaucoma-absent frontal sinuses syndrome,
GARD:0003640,Orphanet,ORPHA:2538,Disorder,Malformation syndrome,Microgastria-limb reduction defect syndrome,
GARD:0003643,Orphanet,ORPHA:93328,Subtype of disorder,Clinical subtype,Autosomal dominant omodysplasia,
GARD:0003644,Orphanet,ORPHA:98938,Disorder,Malformation syndrome,Colobomatous microphthalmia,MAC|Microphthalmia with colobomatous cyst|Microphthalmia-anophthalmia-coloboma syndrome
GARD:0003645,Orphanet,ORPHA:139471,Disorder,Malformation syndrome,Microphthalmia with brain and digit anomalies,Bakrania-Ragge syndrome|MCOPS6|Syndromic microphthalmia type 6
GARD:0003650,Orphanet,ORPHA:2547,Disorder,Malformation syndrome,Microphthalmia-microtia-fetal akinesia syndrome,Thomas-Jewett-Raines syndrome
GARD:0003652,Orphanet,ORPHA:727,Disorder,Disease,Microscopic polyangiitis,MPA|Micropolyangiitis|Microscopic polyarteritis
GARD:0003653,Orphanet,ORPHA:2549,Disorder,Malformation syndrome,Oculoauriculovertebral spectrum with radial defects,Hemifacial microsomia-radial defects syndrome|Moeschler-Clarren syndrome
GARD:0003655,Orphanet,ORPHA:2552,Disorder,Disease,Microsporidiosis,
GARD:0003659,Orphanet,ORPHA:2556,Disorder,Malformation syndrome,Microphthalmia with linear skin defects syndrome,MCOPS7|MIDAS syndrome|MLS syndrome|Microphthalmia-dermal aplasia-sclerocornea syndrome|Syndromic microphthalmia type 7
GARD:0003668,Orphanet,ORPHA:98919,Disorder,Disease,Miller Fisher syndrome,Cranial variant of GBS|Cranial variant of Guillain-Barré syndrome|Fisher syndrome
GARD:0003669,Orphanet,ORPHA:531,Disorder,Malformation syndrome,Miller-Dieker syndrome,Lissencephaly due to 17p13.3 deletion|Monosomy 17p13.3|Telomeric deletion 17p
GARD:0003671,Orphanet,ORPHA:255210,Disorder,Disease,Mitochondrial DNA-associated Leigh syndrome,MILS|Maternally-inherited Leigh disease|Maternally-inherited infantile subacute necrotizing encephalopathy|mtDNA-associated Leigh syndrome
GARD:0003672,Orphanet,ORPHA:90031,Disorder,Disease,Non-spherocytic hemolytic anemia due to hexokinase deficiency,
GARD:0003681,Orphanet,ORPHA:1933,Disorder,Disease,"Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria","Booth-Haworth-Dilling syndrome|Mitochondrial encephalomyopathy-aminoacidopathy syndrome|mtDNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria"
GARD:0003682,Orphanet,ORPHA:2597,Disorder,Disease,Mitochondrial myopathy-lactic acidosis-deafness syndrome,Mitochondrial myopathy-lactic acidosis-hearing loss syndrome
GARD:0003684,Orphanet,ORPHA:746,Disorder,Disease,Mitochondrial trifunctional protein deficiency,TFP deficiency|TFPD
GARD:0003685,Orphanet,ORPHA:1205,Disorder,Morphological anomaly,Mitral atresia,
GARD:0003687,Orphanet,ORPHA:741,Disorder,Morphological anomaly,Familial mitral valve prolapse,
GARD:0003688,Orphanet+OMIM,OMIM:157700,Subtype of disorder,Morphological anomaly subtype,Mitral valve prolapse 1,
GARD:0003690,Orphanet,ORPHA:1879,Disorder,Malformation syndrome,Melorheostosis with osteopoikilosis,MSBD syndrome|Mixed sclerosing bone dystrophy
GARD:0003692,Orphanet,ORPHA:178364,Disorder,Malformation syndrome,Syndromic microphthalmia type 5,MCOPS5|Syndromic microphthalmia/anophthalmia due to OTX2 mutation
GARD:0003693,Orphanet,ORPHA:3434,Disorder,Malformation syndrome,MMEP syndrome,MCOPS8|Microcephaly-microphthalmia-ectrodactyly of lower limbs-prognathism syndrome|Syndromic microphthalmia type 8|Viljoen-Smart syndrome
GARD:0003697,Orphanet,ORPHA:552,Disorder,Disease,MODY,Maturity-onset diabetes of the young
GARD:0003698,Orphanet,ORPHA:2560,Disorder,Malformation syndrome,Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome,
GARD:0003699,Orphanet,ORPHA:2059,Disorder,Malformation syndrome,Fryns syndrome,Diaphragmatic hernia-abnormal face-distal limb anomalies syndrome
GARD:0003701,Orphanet,ORPHA:2751,Disorder,Malformation syndrome,Orofaciodigital syndrome type 2,Mohr syndrome|OFD2|Oral-facial-digital syndrome type 2
GARD:0003704,Orphanet,ORPHA:1433,Disorder,Malformation syndrome,Choroidal atrophy-alopecia syndrome,Moloney syndrome|Regional choroidal atrophy and alopecia
GARD:0003705,Orphanet,ORPHA:99732,Subtype of disorder,Clinical subtype,Sulfite oxidase deficiency due to molybdenum cofactor deficiency,"Combined deficiency of sulfite oxidase, xanthine dehydrogenase and aldehyde oxidase|MOCOD"
GARD:0003707,Orphanet,ORPHA:2564,Disorder,Malformation syndrome,Tetramelic monodactyly,Sommer-Hines syndrome
GARD:0003711,Orphanet,ORPHA:96148,Disorder,Malformation syndrome,Distal monosomy 10q,Distal deletion 10q|Monosomy 10qter|Telomeric deletion 10q
GARD:0003738,Orphanet,ORPHA:250999,Disorder,Malformation syndrome,1q41q42 microdeletion syndrome,Del(1)(q41q42)|Monosomy 1q41q42
GARD:0003746,Orphanet,ORPHA:1617,Disorder,Malformation syndrome,2q24 microdeletion syndrome,Del(2)(q24)|Monosomy 2q24
GARD:0003750,Orphanet,ORPHA:1620,Disorder,Malformation syndrome,Distal monosomy 3p,3p- syndrome|Distal 3p deletion|Monosomy 3pter|Telomeric monosomy 3p
GARD:0003764,Orphanet,ORPHA:251056,Disorder,Malformation syndrome,6q25 microdeletion syndrome,Del(6)(q25)|Monosomy 6q25
GARD:0003765,Orphanet,ORPHA:495930,Disorder,Disease,Familial monosomy 7 syndrome,
GARD:0003769,Orphanet,ORPHA:251071,Disorder,Malformation syndrome,8p23.1 microdeletion syndrome,Del(8)(p23.1)|Monosomy 8p23.1
GARD:0003773,Orphanet,ORPHA:261112,Disorder,Malformation syndrome,Monosomy 9p,9p deletion syndrome|9p- syndrome|Alfi syndrome
GARD:0003785,Orphanet,ORPHA:309297,Subtype of disorder,Clinical subtype,Mucopolysaccharidosis type 4A,GALNS deficiency|Galactosamine-6-sulfatase deficiency|MPS4A|MPSIVA|Morquio disease type A|Mucopolysaccharidosis type IVA|N-acetylgalactosamine-6-sulfate sulfatase deficiency
GARD:0003786,Orphanet,ORPHA:309310,Subtype of disorder,Clinical subtype,Mucopolysaccharidosis type 4B,Beta-D-galactosidase deficiency|MPS4B|MPSIVB|Morquio disease type B|Mucopolysaccharidosis type IVB
GARD:0003787,Orphanet,ORPHA:97282,Disorder,Disease,VIPoma,Diarrheogenic islet cell tumor|Pancreatic cholera|VIP-secreting tumor|Verner-Morrison syndrome|WDHA syndrome|Watery diarrhea-hypokalemia-achlorhydria syndrome
GARD:0003788,Orphanet,ORPHA:2570,Disorder,Malformation syndrome,Lethal intrauterine growth restriction-cortical malformation-congenital contractures syndrome,Morse-Rawnsley-Sargent syndrome
GARD:0003791,Orphanet,ORPHA:2400,Disorder,Disease,Peripheral motor neuropathy-dysautonomia syndrome,Lisker-Garcia-Ramos syndrome
